lat,lon,mean_rh_frac,mean_t_amb_c,mean_solar_w_m2,salt,hydrogel_thickness_mm,eps_abs,tau_glass,eps_abs_ir,eps_glass_ir,fin_area_ratio,vapor_gap_mm,warmup_method,resolution,mean_yield_kg_m2,mean_eta_thermal,n_periods,fidelity,cx_eps_abs_ir,cx_glazing_panes,cx_evacuated_gap,cx_condenser_air_speed_m_s,cx_blend_weights,condenser_mode,c_w_floor_mode,variant
27.0,75.0,0.521366,25.4059,431.96,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.333607,0.289697,366,simple,,,,,,ambient,hydrate,ambient_cond
27.0,78.0,0.629445,25.1448,419.88,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,2.545087,0.323663,366,simple,,,,,,ambient,hydrate,ambient_cond
27.0,81.0,0.66212,24.9663,413.23,LiCl,5.5,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,2.624978,0.337163,366,simple,,,,,,ambient,hydrate,ambient_cond
27.0,84.0,0.701417,24.727,389.86,LiCl,5.5,0.95,0.9,0.05,0.95,9.825,40.0,aitken-gpu-fixed-round,annual,2.610494,0.35002,366,simple,,,,,,ambient,hydrate,ambient_cond
27.0,87.0,0.778847,14.1867,389.47,LiCl,5.5,0.95,0.9,0.05,0.95,3.0,50.0,aitken-gpu-fixed-round,annual,2.2892,0.30383,366,simple,,,,,,ambient,hydrate,ambient_cond
27.0,90.0,0.846044,12.0673,380.98,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,2.197692,0.294201,366,simple,,,,,,ambient,hydrate,ambient_cond
30.0,24.0,0.508172,22.5933,513.46,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,2.754532,0.278331,366,simple,,,,,,ambient,hydrate,ambient_cond
30.0,27.0,0.456533,24.6361,503.66,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.709825,0.275433,366,simple,,,,,,ambient,hydrate,ambient_cond
30.0,30.0,0.559425,22.3064,508.74,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,3.066488,0.305642,366,simple,,,,,,ambient,hydrate,ambient_cond
30.0,33.0,0.507366,21.0148,522.85,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,2.789132,0.273804,366,simple,,,,,,ambient,hydrate,ambient_cond
30.0,36.0,0.408337,20.3024,524.31,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,2.353063,0.232591,366,simple,,,,,,ambient,hydrate,ambient_cond
30.0,39.0,0.333181,23.2608,517.05,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.745351,0.182907,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,-108.0,0.360049,13.7847,507.97,LiCl,10.0,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.447831,0.151972,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,-105.0,0.366946,16.413,510.66,LiCl,10.0,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.692778,0.169194,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,-102.0,0.517373,17.76,493.45,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,2.387804,0.241146,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,-99.0,0.614504,19.724,456.35,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,2.7371,0.291196,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,-96.0,0.685277,19.6872,412.02,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,2.665211,0.31229,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,-93.0,0.706235,18.9411,409.38,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,2.61732,0.31067,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,-90.0,0.718972,18.9289,413.43,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.663829,0.315467,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,96.0,0.603418,-5.0902,486.11,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.088078,0.11263,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,99.0,0.635983,-3.6337,473.48,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.177925,0.125419,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,102.0,0.609593,2.3,441.89,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.508069,0.167209,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,105.0,0.761144,11.0992,324.19,LiCl,5.5,0.95,0.9,0.05,0.95,3.0,50.0,aitken-gpu-fixed-round,annual,1.881631,0.271051,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,108.0,0.733969,10.3729,310.19,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.727241,0.250882,366,simple,,,,,,ambient,hydrate,ambient_cond
33.0,111.0,0.683602,15.418,319.08,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.885858,0.271702,366,simple,,,,,,ambient,hydrate,ambient_cond
36.0,66.0,0.494989,13.6113,410.6,LiCl,10.0,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.495733,0.181659,366,simple,,,,,,ambient,hydrate,ambient_cond
36.0,69.0,0.507765,15.6514,410.11,LiCl,10.0,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.684679,0.206658,366,simple,,,,,,ambient,hydrate,ambient_cond
36.0,72.0,0.422953,8.9404,467.87,LiCl,10.0,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.520183,0.154569,366,simple,,,,,,ambient,hydrate,ambient_cond
36.0,75.0,0.7064,-10.7515,507.91,LiCl,10.0,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,0.87548,0.082101,366,simple,,,,,,ambient,hydrate,ambient_cond
36.0,78.0,0.444779,-4.6777,541.2,LiCl,10.0,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,0.902316,0.079706,366,simple,,,,,,ambient,hydrate,ambient_cond
36.0,81.0,0.581248,-3.9105,444.68,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.951002,0.108119,366,simple,,,,,,ambient,hydrate,ambient_cond
39.0,-78.0,0.682306,12.874,380.08,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.969879,0.23908,366,simple,,,,,,ambient,hydrate,ambient_cond
39.0,-9.0,0.749826,17.5358,386.06,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,2.383959,0.301224,366,simple,,,,,,ambient,hydrate,ambient_cond
39.0,-6.0,0.650121,17.9944,395.32,LiCl,5.5,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,2.208819,0.277538,366,simple,,,,,,ambient,hydrate,ambient_cond
39.0,-3.0,0.562475,16.2814,409.35,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.862168,0.233298,366,simple,,,,,,ambient,hydrate,ambient_cond
39.0,21.0,0.725171,18.4804,372.93,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,50.0,aitken-gpu-fixed-round,annual,2.501561,0.317575,366,simple,,,,,,ambient,hydrate,ambient_cond
39.0,27.0,0.630968,18.4461,402.73,LiCl,10.0,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,2.374228,0.288307,366,simple,,,,,,ambient,hydrate,ambient_cond
39.0,141.0,0.778482,12.6809,302.94,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,1.766942,0.272158,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,-123.0,0.589568,8.4956,403.48,LiCl,10.0,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.400167,0.165694,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,-120.0,0.511952,8.529,430.05,LiCl,10.0,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.186768,0.146631,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,-117.0,0.485171,9.3395,424.26,LiCl,10.0,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.19853,0.151716,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,-114.0,0.502329,9.4227,422.77,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.3846,0.167388,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,-111.0,0.514667,6.7038,437.55,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.234289,0.145848,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,63.0,0.432592,16.061,364.15,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.232734,0.172187,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,66.0,0.477435,15.6586,361.3,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.267225,0.1796,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,69.0,0.557191,14.2708,355.39,LiCl,5.5,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.601508,0.211606,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,72.0,0.726644,-3.6377,403.27,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.236384,0.139375,366,simple,,,,,,ambient,hydrate,ambient_cond
42.0,75.0,0.603916,3.3619,389.81,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.454765,0.172164,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,-87.0,0.788648,7.873,347.93,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.729097,0.218517,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,-84.0,0.709727,9.2474,329.6,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.689206,0.219722,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,-81.0,0.767155,9.1247,316.24,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.650266,0.219369,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,-78.0,0.754382,7.0429,317.65,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.620287,0.215092,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,-75.0,0.766521,8.6338,318.34,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.712636,0.230545,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,-72.0,0.73858,7.0573,324.86,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.580429,0.209893,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,99.0,0.393209,3.9956,385.1,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.992338,0.120201,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,102.0,0.457372,5.5208,367.62,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.145563,0.142839,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,105.0,0.481738,5.2416,357.77,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.132062,0.147061,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,108.0,0.5084,5.39,358.33,LiCl,5.5,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.184141,0.156373,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,111.0,0.521817,5.3255,359.18,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.198317,0.15626,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,114.0,0.598879,1.7984,355.53,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.201824,0.156706,366,simple,,,,,,ambient,hydrate,ambient_cond
45.0,117.0,0.566497,3.9724,348.19,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.246592,0.162101,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,3.0,0.817912,12.0319,244.18,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,50.0,aitken-gpu-fixed-round,annual,1.4131,0.246341,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,6.0,0.817715,11.135,237.87,LiCl,5.5,0.95,0.9,0.05,0.95,7.55,40.0,aitken-gpu-fixed-round,annual,1.370372,0.241076,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,9.0,0.817278,9.3157,256.13,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,50.0,aitken-gpu-fixed-round,annual,1.384072,0.237258,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,12.0,0.808006,10.7985,256.9,LiCl,5.5,0.95,0.9,0.05,0.95,7.55,50.0,aitken-gpu-fixed-round,annual,1.478647,0.243374,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,15.0,0.74753,11.8946,264.68,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.445621,0.224307,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,18.0,0.739864,12.8776,291.12,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.676717,0.244032,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,111.0,0.592188,1.0891,331.78,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.159429,0.152432,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,114.0,0.587514,3.0012,330.51,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.242288,0.165067,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,117.0,0.576638,3.6931,330.94,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.227809,0.16244,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,120.0,0.671385,0.6868,319.74,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.233825,0.163568,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,123.0,0.601133,4.5094,319.03,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.33388,0.17918,366,simple,,,,,,ambient,hydrate,ambient_cond
48.0,126.0,0.665185,3.2127,314.5,LiCl,5.5,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.351385,0.184447,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,3.0,0.831941,11.4247,226.01,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.29256,0.232351,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,6.0,0.810527,11.4575,229.64,LiCl,5.5,0.95,0.9,0.05,0.95,7.55,50.0,aitken-gpu-fixed-round,annual,1.29886,0.230004,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,9.0,0.819937,9.7809,223.99,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,50.0,aitken-gpu-fixed-round,annual,1.23661,0.222204,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,12.0,0.759938,11.5927,242.6,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,50.0,aitken-gpu-fixed-round,annual,1.367202,0.232969,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,15.0,0.75072,10.9964,240.53,LiCl,5.5,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.287681,0.215509,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,18.0,0.760155,11.3388,241.15,LiCl,5.5,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.345877,0.226481,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,111.0,0.677051,-0.2094,291.92,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.157773,0.163154,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,114.0,0.582307,1.5287,305.85,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.118703,0.153634,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,117.0,0.638603,-0.4367,309.75,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.106263,0.147831,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,120.0,0.676165,-0.8893,300.62,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.168184,0.15856,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,123.0,0.672438,-0.8682,299.77,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.164379,0.157981,366,simple,,,,,,ambient,hydrate,ambient_cond
51.0,126.0,0.666518,0.8156,294.79,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.237806,0.167044,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,12.0,0.813906,10.6858,218.53,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.242033,0.219224,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,15.0,0.809762,10.6381,217.47,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,40.0,aitken-gpu-fixed-round,annual,1.248527,0.225449,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,18.0,0.786205,10.0764,217.07,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.24854,0.224818,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,21.0,0.778032,10.0862,229.18,LiCl,10.0,0.95,0.9,0.05,0.95,3.0,40.0,aitken-gpu-fixed-round,annual,1.237658,0.196308,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,24.0,0.763337,10.1467,226.99,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.243627,0.19968,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,120.0,0.64774,-2.3564,285.06,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.02855,0.140614,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,123.0,0.65596,-1.4806,273.45,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.080154,0.148048,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,126.0,0.64082,-0.9417,269.38,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.025386,0.142903,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,129.0,0.701498,-2.2876,262.11,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.036576,0.14748,366,simple,,,,,,ambient,hydrate,ambient_cond
54.0,132.0,0.709599,-2.5157,247.61,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,0.965226,0.145838,366,simple,,,,,,ambient,hydrate,ambient_cond
57.0,36.0,0.787312,6.6825,212.51,LiCl,5.5,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.132394,0.185215,366,simple,,,,,,ambient,hydrate,ambient_cond
57.0,39.0,0.774665,6.2904,215.59,LiCl,5.5,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.112985,0.179157,366,simple,,,,,,ambient,hydrate,ambient_cond
57.0,42.0,0.772161,5.8356,216.85,LiCl,5.5,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.098411,0.176838,366,simple,,,,,,ambient,hydrate,ambient_cond
57.0,45.0,0.742663,5.7061,221.21,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.070239,0.169471,366,simple,,,,,,ambient,hydrate,ambient_cond
57.0,48.0,0.733218,5.3525,227.17,LiCl,5.5,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.073734,0.168091,366,simple,,,,,,ambient,hydrate,ambient_cond
57.0,162.0,0.812292,-0.8574,223.0,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,0.852144,0.135416,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,-162.0,0.826819,0.9859,166.0,LiCl,5.5,0.95,0.9,0.05,0.95,3.0,50.0,aitken-gpu-fixed-round,annual,0.660617,0.13967,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,-159.0,0.813277,-1.4851,169.1,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,0.642032,0.122355,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,-156.0,0.78859,1.1026,172.0,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,0.691447,0.132801,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,-153.0,0.806685,-2.8884,207.26,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.754292,0.129646,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,48.0,0.780945,3.7254,184.49,LiCl,5.5,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,0.877844,0.150901,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,51.0,0.768235,3.3394,185.48,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,0.850596,0.14861,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,54.0,0.769862,2.9812,182.98,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,0.827999,0.145372,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,57.0,0.768758,2.6919,186.1,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.822873,0.144231,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,60.0,0.72408,1.8775,198.38,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.817762,0.141429,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,162.0,0.848758,-3.5088,199.92,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,0.73712,0.121733,366,simple,,,,,,ambient,hydrate,ambient_cond
60.0,165.0,0.805466,-2.417,199.64,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,0.728003,0.120666,366,simple,,,,,,ambient,hydrate,ambient_cond
63.0,-162.0,0.832922,-2.218,152.81,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,0.549073,0.115003,366,simple,,,,,,ambient,hydrate,ambient_cond
63.0,-159.0,0.771518,-0.7961,160.58,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,0.620491,0.117051,366,simple,,,,,,ambient,hydrate,ambient_cond
63.0,-156.0,0.768038,-1.6906,157.88,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,0.620633,0.118762,366,simple,,,,,,ambient,hydrate,ambient_cond
66.0,18.0,0.829594,1.0681,142.37,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,0.597651,0.113393,366,simple,,,,,,ambient,hydrate,ambient_cond
66.0,21.0,0.79561,2.2839,145.87,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,0.643377,0.117142,366,simple,,,,,,ambient,hydrate,ambient_cond
66.0,24.0,0.834641,3.0067,150.69,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,0.711373,0.121623,366,simple,,,,,,ambient,hydrate,ambient_cond
66.0,27.0,0.838793,2.2294,132.56,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,0.628507,0.112317,366,simple,,,,,,ambient,hydrate,ambient_cond
-54.0,-72.0,0.896395,4.6081,170.13,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,0.782533,0.189868,366,simple,,,,,,ode,hydrate,base
-54.0,-69.0,0.777261,5.8082,228.91,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.988391,0.183971,366,simple,,,,,,ode,hydrate,base
-51.0,-75.0,0.877541,4.3905,152.53,LiCl,10.0,0.95,0.9,0.05,0.95,7.55,30.0,aitken-gpu-fixed-round,annual,0.68034,0.162178,366,simple,,,,,,ode,hydrate,base
-51.0,-72.0,0.750157,4.9094,285.8,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.205208,0.191999,366,simple,,,,,,ode,hydrate,base
-48.0,-75.0,0.873332,4.5918,185.1,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,0.872526,0.190344,366,simple,,,,,,ode,hydrate,base
-33.0,-60.0,0.71566,18.7644,407.26,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.581886,0.308969,366,simple,,,,,,ode,hydrate,base
-33.0,-57.0,0.767087,18.0952,383.77,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.482346,0.309338,366,simple,,,,,,ode,hydrate,base
-33.0,-54.0,0.797183,17.6645,369.51,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,2.423976,0.31341,366,simple,,,,,,ode,hydrate,base
