lat,lon,corrected_best_combined_lcow_usd_m3,corrected_hydrogel_thickness_mm,corrected_vapor_gap_mm,corrected_fin_area_ratio,original_best_combined_lcow_usd_m3,original_design_corrected_lcow_usd_m3,regret_frac,design_changed
45.0,132.0,9.765159312761867,2.0433860267941326,60.0,12.0,15.852447816074587,9.784690652708438,0.0020001045882626833,True
45.0,135.0,10.62291408523517,1.9268367004712832,60.0,12.0,17.185520338161552,10.644235571418875,0.002007122152417672,True
48.0,-120.0,14.633270873349671,2.2698452074465587,60.0,12.0,23.961087501318598,14.693597180440564,0.004122544276875254,True
48.0,-117.0,12.343943292734467,2.33709361751366,60.0,12.0,20.2247453904745,12.399704053512268,0.0045172567189790385,True
48.0,-114.0,13.804052765689493,2.3465345440744936,60.0,12.0,22.62290237050826,13.86722805201044,0.004576575256070545,True
48.0,-111.0,12.068387968761341,2.332077492325095,59.99999991062162,11.999999985202288,19.795776545493705,12.11748435550632,0.004068181009101145,True
48.0,-108.0,10.890913943045991,2.4390939188343643,60.0,12.0,17.90808190057184,10.930203085856194,0.0036075156791859145,True
48.0,-105.0,10.847542518489442,2.902071738192081,56.26868459871052,11.416180081060624,17.85695372594609,10.895540702720544,0.004424797980675273,True
48.0,-102.0,9.994462326861992,2.4390997156397822,60.0,12.0,16.42558981076691,10.025362008953165,0.0030916802806013857,True
48.0,-99.0,9.861228045654235,2.4083183435118167,59.06941400374918,12.0,16.19091201481852,9.894775949008794,0.0034020005621251087,True
48.0,-96.0,10.008997978475909,2.492663112281862,59.999999833647635,11.999999985774165,16.446848249323164,10.066993361464002,0.005794324578025731,True
48.0,-93.0,10.886774148341948,2.3559251444848712,59.99999980217799,11.99999997094636,17.838436884782844,10.93384458877256,0.004323635246698068,True
48.0,-90.0,10.95137111728517,2.3274452819556544,59.06942037854715,12.0,17.95145290182347,10.995388109545178,0.004019313361642354,True
48.0,-87.0,10.624671990162403,2.2204170239061347,58.158293709481384,11.129749591552306,17.341336804318093,10.665706219586951,0.0038621643531718346,True
48.0,-84.0,11.257015422822958,2.2861966284400657,59.99999993836287,11.999999994271876,18.395033125414066,11.306646225892383,0.004408877593682707,True
48.0,-81.0,11.610461658616188,2.328264011185899,60.0,12.0,19.025439710089735,11.64781704627881,0.003217390381277403,True
48.0,-78.0,11.586133048951906,2.406556099193152,60.0,12.0,16.52068035513965,11.625021312276054,0.0033564488824566166,True
48.0,-75.0,12.084638480734602,2.1438574946471576,59.38149447698645,11.323709090603995,17.27223876038374,12.112924915000159,0.0023406934605988278,True
48.0,-72.0,11.992281158954885,2.3108470856758077,59.381497769581266,11.323709897699215,17.120332520194673,12.048556830384195,0.0046926577757299805,True
48.0,-69.0,10.87864302227911,2.5917189626719814,59.99999870348051,11.999998102966208,15.443293083836279,10.930826643024128,0.004796886949792093,True
48.0,-66.0,10.179100693779752,2.20613561594866,59.38149725961407,11.323709832741475,14.542136272224202,10.211745147305868,0.0032070076235775967,True
48.0,-57.0,11.728395000241912,1.7637893728702074,48.188541149175066,11.999999949959467,16.968939514112556,11.80261886171615,0.006328560853612681,True
48.0,-54.0,11.911974091433322,1.6353651609157458,51.99766654966821,10.737872956863544,17.270120970978354,11.977459804345246,0.005497469387464417,True
48.0,-3.0,9.517182884374261,2.0589289594619284,36.32598970964497,11.999999950914226,13.696142831615365,9.536509940967234,0.0020307539350435996,True
48.0,0.0,10.520329261148012,1.947737562263607,41.102409993617805,12.0,15.139016600643387,10.579557474112338,0.0056298820592106695,True
48.0,3.0,10.434846975003921,1.9571213236387495,47.91110643311383,12.0,16.904444138291954,10.465591121602518,0.0029462958749891153,True
48.0,6.0,10.757846244521529,1.8874563807855937,48.39510426319461,12.0,17.41206509634219,10.802470965974038,0.004148109244007309,True
48.0,9.0,10.57212556374464,1.8796745335147325,37.88117444923705,11.999999636723295,17.12128531496827,10.582203925097676,0.0009532956539599275,True
48.0,12.0,9.945207844558295,1.985959536105919,54.01368903715574,12.0,16.103537117928195,9.961180149544303,0.0016060302847011087,True
48.0,15.0,10.528584778157393,2.3078537623005553,59.9999996334323,11.999999932145458,17.20791818223096,10.5762840452819,0.004530453819725519,True
48.0,18.0,9.184251002222025,2.423426074360926,59.999999652944126,11.999999901890977,15.077747584093247,9.234091405371219,0.005426724850740182,True
48.0,21.0,9.72898634176776,2.468412167765088,59.06941949027732,12.0,15.99383194752671,9.758217806824113,0.0030045745804842287,True
48.0,24.0,11.181461944974087,2.240434010708626,60.0,12.0,18.28745451643234,11.217445678766712,0.00321816001965637,True
48.0,27.0,10.464163064846797,2.444682711111427,59.069376270083616,12.0,17.199499376945386,10.500643022212412,0.0034861801311339142,True
48.0,30.0,10.915200690411579,2.6008833606916597,60.0,12.0,18.00193201220668,10.957418470723848,0.003867796984196089,True
48.0,33.0,11.168749540381382,2.6540602287034623,59.99999949871047,11.999999953605329,18.470086864984488,11.22590705746704,0.0051176290487132,True
48.0,36.0,11.24478622627783,2.729776110752698,60.0,12.0,18.635312432928,11.286085138764046,0.0036727165510452068,True
48.0,39.0,11.220461472593577,2.7744380649733293,60.0,12.0,18.570754734338816,11.293690538051509,0.006526386248622381,True
48.0,42.0,11.480971930702033,2.7097230892132482,60.0,12.0,19.001652377156237,11.544394330633256,0.0055241316078494425,True
48.0,45.0,11.962035512122592,2.7065362374850723,59.99999991192606,11.999999992204193,19.7881996655911,12.003436490558673,0.003461031226175942,True
48.0,48.0,11.622558070914755,3.068025934090297,56.26868456682093,11.416180110189751,19.261189432773126,11.699911995980715,0.006655499124546179,True
48.0,51.0,11.830890813150887,2.8910743082571018,59.99999996875911,11.999999983333941,19.666817152476252,11.882122423655435,0.004330325696827513,True
48.0,54.0,11.928815476969454,2.9671966836611543,59.99999963113259,11.99999998426606,19.85779179143822,12.001084062912833,0.006058320382514501,True
48.0,57.0,11.74187729180132,2.7063547999016535,60.0,12.0,19.45572669881598,11.790160942759973,0.004112089554228899,True
48.0,60.0,11.536737900539213,2.8487811155708993,59.999999774660694,11.999999994687638,19.127725145971986,11.59830868378671,0.005336931789411547,True
48.0,63.0,11.680000741519352,2.938493343555506,60.0,12.0,19.366922634717852,11.740723445165635,0.005198861283495418,True
48.0,66.0,12.17811875943226,2.5140394744804677,59.99999974449592,11.999999939473133,20.081016723100973,12.234377446277689,0.0046196533271491095,True
48.0,69.0,12.150828059541825,2.7401423802035887,59.99999998380269,11.99999996330027,20.086761677070577,12.220362531745891,0.005722611814053511,True
48.0,72.0,12.044228427447768,2.46913574236482,59.99999992663156,11.999999982264242,19.82003220819112,12.103991674543819,0.004961982202185337,True
48.0,75.0,12.217854649168908,2.4670168244817443,60.0,12.0,20.11350652997331,12.266924301176948,0.004016224895209215,True
48.0,78.0,11.721407546040096,2.574847266828791,60.0,12.0,19.34708039128341,11.765187120856377,0.0037350100356395226,True
48.0,81.0,11.965223449483942,2.5559219460252733,60.0,12.0,19.74540376061903,12.01350331942536,0.004035016157053182,True
48.0,84.0,11.58193344131282,2.6735129145750935,58.158293340741665,11.129749677341154,19.14473462767512,11.62846799401384,0.0040178570302460345,True
48.0,87.0,11.733323098169683,2.5587055549644346,60.0,12.0,19.362374493802267,11.779580644006085,0.003942407913715286,True
48.0,90.0,14.948957755768989,1.7669975125722364,60.0,12.0,24.04509196346591,14.965415535179142,0.0011009315618543366,True
48.0,93.0,13.938920578112608,2.4564673533942365,60.0,12.0,22.93175922525771,13.989759069652347,0.0036472330303372064,True
48.0,96.0,15.293740311870796,1.9917117676053953,60.0,12.0,24.8051039060627,15.333929375046814,0.002627811271571329,True
48.0,99.0,16.056099314546344,1.9952800351846016,59.381497769581266,11.323709897699215,23.082806572459884,16.136464231208773,0.005005257820597855,True
48.0,102.0,13.810951010768825,2.6799798258102303,59.38149770318163,11.323709797402406,19.584032184892898,13.88624548790204,0.005451795251065971,True
48.0,105.0,12.65882159444721,2.550661494219788,59.381497769581266,11.323709897699215,17.959975335325247,12.701720554917843,0.003388858919494641,True
48.0,108.0,12.907401423668578,2.2171636857580217,59.38149755577747,11.323709878813409,18.45886853304992,12.965150562785109,0.004474110413164588,True
48.0,111.0,12.989296489488137,2.2850703218702626,60.0,12.0,21.248242213876633,13.024420631920027,0.002704083509088806,True
48.0,114.0,12.205267734432164,2.3092865903886355,59.999999616492595,11.99999999663971,20.00973692544615,12.256467217594196,0.004194867681402296,True
48.0,117.0,12.656724559269913,2.4992977319480536,60.0,12.0,20.845355895082836,12.702120102086978,0.003586673835278891,True
48.0,120.0,12.444243332971196,2.2372398848171775,60.0,12.0,20.349956013264435,12.490663369975211,0.0037302418284464738,True
48.0,123.0,11.453200710573272,2.3068714822530483,60.0,12.0,18.77437492470706,11.500987411932739,0.004172344706694217,True
48.0,126.0,11.217430790385261,2.239839367440602,60.0,12.0,18.348644919866455,11.261442341168465,0.003923496530143665,True
48.0,129.0,10.90549025708151,2.0793223344788005,60.0,12.0,17.74567088817124,10.941746291224447,0.003324567102280822,True
48.0,132.0,10.985403568963354,2.0993678315710413,60.0,12.0,17.880754709651953,11.018606173295769,0.0030224291828677623,True
48.0,135.0,11.583831718375917,2.019825442322109,60.0,12.0,18.788740251972904,11.605112206561047,0.0018370854051144735,True
48.0,138.0,11.772063130718136,1.910890215859254,60.0,12.0,19.0213258275776,11.786921829800423,0.0012622000848360212,True
51.0,-126.0,14.829103503275634,1.8386305473558355,59.999999942658896,11.999999009228379,23.96784662418952,14.894762424656596,0.004427706729975834,True
51.0,-123.0,13.545566943311139,1.9356055765817943,60.0,12.0,21.92565616044213,13.576579341793368,0.002289486930448717,True
51.0,-120.0,16.05684979191953,2.075861554109874,60.0,12.0,26.12107718622963,16.120122446676188,0.003940539743262749,True
51.0,-117.0,15.316179191999785,1.77536033796042,60.0,12.0,24.708413731468696,15.374296428156173,0.0037944996221214744,True
51.0,-114.0,12.483744840126146,2.2011427566611337,60.0,12.0,20.394477220823482,12.53085166897801,0.003773453355154206,True
51.0,-111.0,12.549246984986492,2.76964285235644,56.2686845191639,11.416180113120417,20.58212694828092,12.604379486578832,0.004393291618078625,True
51.0,-108.0,12.654533276943866,2.4099201133461112,59.999999357719005,11.999999956977996,20.795694471630306,12.70465539592644,0.0039608034437663316,True
51.0,-105.0,11.883856950146876,2.369782039282391,58.15829360950502,11.129749715184136,19.49567317222912,11.940064468201703,0.004729737011360742,True
51.0,-102.0,11.404104244062587,2.4250588918685563,59.99999996099217,11.99999999310674,18.690885678831147,11.433739590157098,0.002598656190813017,True
51.0,-99.0,11.294153369071998,2.3052745827269785,59.069420137119565,12.0,18.504252075181334,11.341031209910868,0.004150629029639484,True
51.0,-96.0,11.27353047431705,2.224025509256775,59.06942007944953,12.0,18.42102993157007,11.316016068586572,0.0037686148422014596,True
51.0,-93.0,12.0704091090409,2.266026737932003,60.0,12.0,19.713324204330295,12.09005413449051,0.0016275360074493937,True
51.0,-90.0,12.18439224551643,2.1862331497833813,59.99999970840143,11.999999978418389,19.890136938500035,12.225623091565478,0.0033839066584728703,True
51.0,-87.0,12.836074245377356,2.211145511886526,59.069420089656084,12.0,20.96733755499169,12.884944513792682,0.0038072597182838815,True
51.0,-84.0,12.515482080396309,2.285461218864138,59.06942018926406,12.0,20.504867873378117,12.574195429383737,0.0046912574849509205,True
51.0,-81.0,12.858373899240934,2.1838863245796243,59.06942035701564,12.0,20.982913576549063,12.90458576111521,0.003593911814697223,True
51.0,-78.0,13.41525000370772,2.299780819126342,60.0,12.0,21.927876442336824,13.435460112479314,0.0015065025822110982,True
51.0,-75.0,13.35450782169792,2.048023732485426,59.069420331716735,12.0,21.697062408124264,13.396565078732129,0.0031492929275817798,True
51.0,-72.0,13.749172491035775,1.9674994786100164,59.06941972531933,12.0,22.286984584086948,13.793662580043916,0.003235837577654057,True
51.0,-69.0,13.508524225875789,1.9687766814927812,59.06941937986526,12.0,21.909869734038022,13.559745409584739,0.0037917675426628215,True
51.0,-66.0,13.40792738033248,1.9558847982829495,59.381495593158526,11.323709476511038,19.263139516913494,13.454778780069695,0.0034943058989072616,True
51.0,-63.0,13.487196304134725,1.955288135663318,59.1626430156561,11.323709887434502,19.3573919469154,13.520436520960965,0.002464575741071511,True
51.0,-60.0,12.731137865556956,1.9262020736319128,52.2125794062889,11.323709874723454,18.320285326687248,12.787968480563451,0.004463906966261497,True
51.0,-57.0,12.43201955318574,1.9958837579484532,52.616168780086944,11.414163059164329,17.877330601150447,12.473575882018109,0.0033426852857322232,True
51.0,-3.0,14.507783589825644,1.6353651609157458,51.99766654966821,10.737872956863544,21.09340972855665,14.507783589825644,0.0,False
51.0,0.0,12.647992612476667,1.5838270316383845,31.367449914325018,11.323709772555109,18.38615512172028,12.736598593256241,0.007005537044049861,True
-30.0,144.0,7.091960939408848,2.746427376656429,60.0,12.0,11.732987995708674,7.102758580115929,0.0015225183555482716,True
-30.0,147.0,6.505696567998122,2.9243570644123356,59.99999982685125,11.999999997599021,10.781290983932848,6.52956555394424,0.003668936246355342,True
-30.0,150.0,6.128921006494312,3.004668450015783,60.0,12.0,10.212281124405111,6.14169053872497,0.0020834878141074787,True
-30.0,153.0,5.317978954438736,2.238771926931597,59.069418340255545,12.0,8.678630828569933,5.329034797838121,0.0020789558390705695,True
-27.0,-69.0,19.695638754029332,1.6928894962113263,57.224167123433986,9.099913615446019,31.7045070855202,19.811985910050744,0.0059072547722073595,True
-27.0,-66.0,8.626655053006694,2.8653231814205853,60.0,12.0,14.313181762240626,8.638250280999845,0.0013441163373177792,True
-27.0,-63.0,6.1370181025145545,3.220929316831426,60.0,12.0,10.241137809759886,6.157485999068539,0.0033351533614669345,True
-27.0,-60.0,5.494683516520647,2.851951666008075,60.0,12.0,9.118666042735383,5.512737242225483,0.003285671622497357,True
-27.0,-57.0,5.321628596303011,2.7614460903935987,59.99999833864056,11.999999996062133,8.7904903413198,5.346306666523081,0.004637315395744549,True
-27.0,-54.0,5.326092209316154,2.426796047907357,47.3577749976419,11.999999874566686,8.743205100316985,5.355708407791706,0.005560586882771015,True
-27.0,-51.0,5.161580113999876,2.318732136614555,59.069420434095065,12.0,8.446884833594986,5.1750379455088895,0.0026073084620950623,True
-27.0,18.0,7.953270520002293,2.9655112291854886,59.999999992025195,11.999999949799948,13.274328558588062,7.953270520002293,0.0,False
-27.0,21.0,8.650442248953942,2.9999407642483504,59.999999867628,11.999999995749354,14.438076277933886,8.670576582002203,0.002327549559757625,True
-27.0,24.0,7.208639990079691,2.635155275315054,59.99999999718167,11.999999997569082,11.921831257130163,7.220251785506067,0.0016108163873290232,True
-27.0,27.0,6.373010909562366,2.757833855602545,59.9999986881813,11.999999865711349,10.543802463887195,6.4301236072157115,0.008961650696007947,True
-27.0,30.0,5.315844202169471,2.6903810423010066,59.069419668331236,12.0,8.802543026846998,5.338778292882708,0.004314289478965058,True
-27.0,114.0,5.440712411010172,3.7024115185766644,60.0,12.0,9.09337325973655,5.473501473284704,0.006026611920927387,True
-27.0,117.0,6.844830725303844,2.8251722633472345,60.0,12.0,11.384772724064948,6.845075111425608,3.570374952601948e-05,True
-27.0,120.0,7.051206825325217,2.9470855194542107,60.0,12.0,11.733024759828114,7.090843300571072,0.00562123282265611,True
-27.0,123.0,6.911902886192098,2.9877510969807317,59.999999994165385,11.999999961147537,11.460924615337516,6.949895792179879,0.0054967360817061274,True
-27.0,126.0,7.207462591877615,2.7775088399956647,60.0,12.0,11.958479725082086,7.237561547223547,0.0041760820763539755,True
-27.0,129.0,7.291307467538484,3.086216521376676,60.0,12.0,12.185953967621337,7.31389308646747,0.0030976089034153035,True
-27.0,132.0,7.418897847898948,2.8347942410066747,60.0,12.0,12.334710447525696,7.450016840350469,0.004194557343896324,True
-27.0,135.0,7.730043941076262,2.8458369238737644,60.0,12.0,12.817666085104696,7.737378590110251,0.0009488495912700055,True
-27.0,138.0,7.318524947600278,2.9623640820835226,59.999999977073905,11.999999967031723,12.207008704454381,7.320545703998343,0.0002761152571772789,True
-27.0,141.0,7.385827862166523,2.9900930128682552,59.99999992876933,11.999999999414191,12.248646512766372,7.411497226567693,0.0034754891232518605,True
-27.0,144.0,6.587820513651672,3.273764413625528,56.26868460244371,11.416180117084606,10.968326624056553,6.626845992518386,0.005923883139475797,True
-27.0,147.0,5.816264252071525,3.014004785973122,60.0,12.0,9.701019357094735,5.832861223036898,0.002853544860768944,True
-27.0,150.0,5.398454229664423,3.0774597838724023,56.268683013900734,11.416180110771647,8.952791168433826,5.436873075522112,0.007116638249256383,True
-27.0,153.0,4.914874924199089,2.2035769586147103,51.68558921418201,12.0,8.018123595400802,4.928400306244973,0.002751928025531254,True
-24.0,-69.0,18.129470232876177,2.078875625829181,59.99999981987157,11.999999034982721,29.49763614988716,18.141934828570413,0.0006875322628916759,True
-24.0,-66.0,7.14110587534693,3.1005632077349756,59.99999995545081,11.999999971699978,11.934482454433303,7.172087309967059,0.004338464540497207,True
-24.0,-63.0,5.978805606629681,3.3045372507755935,59.999999639925,11.99999993742761,10.004152259193184,6.0017292345314885,0.0038341483918440636,True
-24.0,-60.0,5.72742165806344,3.0469276646163115,60.0,12.0,9.56594256596881,5.746950793178744,0.003409760321698995,True
-24.0,-57.0,5.268995395902401,3.039781636319572,60.0,12.0,8.789312170170417,5.2813067899720885,0.002336573320838703,True
-24.0,-54.0,5.188461750983069,2.9522393885830707,59.99999997059636,11.999999989067751,8.611699737459713,5.221652333861755,0.00639699866196322,True
51.0,3.0,11.475197317548082,1.799544944759743,36.82127538081167,11.999999843392056,18.560210228828115,11.478816226179575,0.00031536787833346926,True
51.0,6.0,11.383407012814255,1.938820435857527,43.505620968294586,12.0,18.415959454598802,11.402244584912728,0.0016548272478764622,True
51.0,9.0,12.096084567361617,1.9856480163486643,44.82572732001526,12.0,19.604633536281476,12.121299407871522,0.0020845456535531753,True
51.0,12.0,10.769656514746453,2.009960641239857,59.069420434095065,12.0,17.478863671818022,10.804220803060124,0.0032094141782835622,True
51.0,15.0,11.643477526488176,2.175797501541893,59.069420434095065,12.0,18.980697461751884,11.675926538911849,0.0027868832442758643,True
51.0,18.0,11.173228060825453,2.0847255079539604,59.99999533800493,11.999999873432385,18.191557658892627,11.223106142246683,0.004464070826237607,True
51.0,21.0,11.2376114866259,2.119568130877618,54.863812372269436,12.0,18.302701979853193,11.277163388091559,0.0035196003628289152,True
51.0,24.0,11.008886855106777,2.304077787433046,59.069420434095065,12.0,18.0005424202491,11.032684755984453,0.0021616991064484607,True
51.0,27.0,11.351017122568512,2.202267118871023,59.0694186758825,12.0,18.515595610169754,11.38117734979965,0.0026570506330372587,True
51.0,30.0,11.128317385853531,2.4329487940906946,60.0,12.0,18.257937486938825,11.145613836349414,0.0015542736512772215,True
51.0,33.0,11.388925876258009,2.5326333922434303,59.999999631718964,11.999999994450118,18.734729318032677,11.454761384728771,0.005780660018870316,True
51.0,36.0,12.062267936984977,2.515740555752705,60.0,12.0,19.88371893246778,12.127441425099258,0.005403087417288094,True
51.0,39.0,12.140267045123617,2.6654197125885,59.99999991869564,11.999999966586742,20.07718799639845,12.196556073371251,0.004636556019601279,True
51.0,42.0,12.088592212050083,2.653443056052207,60.0,12.0,19.985952937966232,12.143890612270807,0.0045744284570706575,True
51.0,45.0,12.346136987865808,2.6188730715137694,60.0,12.0,20.401896373189302,12.392082668180265,0.003721462054050901,True
51.0,48.0,12.165547839845916,2.6034003244166692,59.999999851062,11.99999990164473,20.095231085119764,12.22018713472006,0.0044913139624657115,True
51.0,51.0,11.361618342755564,2.5107534460965835,59.99999993394377,11.999999954347594,18.72739315632635,11.409255407897884,0.004192806315545217,True
51.0,54.0,11.680343635040114,2.5230820147332627,60.0,12.0,19.234345154819163,11.729443023181359,0.004203591065073725,True
51.0,57.0,11.976985977403814,2.4717822099444833,59.99999955522048,11.999999662010561,19.659790828884727,12.02779110796356,0.004241896137776001,True
51.0,60.0,11.943383036493948,2.3045568670944157,59.99999999892388,11.999999907871077,19.55590807300826,11.990443396764384,0.003940287280968815,True
51.0,63.0,11.841775495252698,2.5059571032028103,59.999999380608614,11.999999968475738,19.485347993592605,11.894654924064335,0.004465498339572197,True
51.0,66.0,11.910021203655,2.432357156951368,59.99999987497001,11.999999987842962,19.566475610831297,11.967545112620352,0.0048298746057393715,True
51.0,69.0,11.8389475625968,2.364760086989944,60.0,12.0,19.406548005320598,11.869081697009722,0.002545338954631899,True
51.0,72.0,11.843596255550422,2.2998130519070803,59.38149773568589,11.323709891342416,16.879543449022613,11.87637417460362,0.0027675647114226818,True
51.0,75.0,11.89924293280586,2.410286326184083,59.381497769581266,11.323709897699215,16.925833191807367,11.936173619732932,0.003103616518766481,True
51.0,78.0,11.66511773695295,2.698702664329474,59.99999988712167,11.999999998333884,16.53063415471731,11.716616809348828,0.0044147923370492755,True
51.0,81.0,11.8695601460759,2.7341664289832,59.99999979287579,11.999999810691378,16.811818145321922,11.917711693316177,0.0040567254934207415,True
51.0,84.0,13.128051295777635,2.124247662399371,59.381497769581266,11.323709897699215,18.780084044478194,13.164886659767557,0.0028058516195598603,True
51.0,87.0,13.897212798403134,2.176492568327896,59.381497682336345,11.32370988177033,19.8996355875447,13.965145289812323,0.004888209772321792,True
51.0,90.0,13.549684549993522,2.6384959911998367,59.381497769581266,11.323709897699215,19.180887366578606,13.58914398239295,0.0029122030298075205,True
51.0,93.0,16.540048684709284,2.274009906891987,59.38149776623723,11.323709889780112,23.63504559296493,16.620575350230567,0.0048685869707099155,True
51.0,96.0,14.880157817094997,2.5775967868661707,59.38149729881317,11.323709882699,21.11526566413202,14.941331136890701,0.004111066599403002,True
51.0,99.0,15.630900093236226,2.13026636870996,59.381497329730806,11.32370981069821,22.386944008691902,15.69531163316488,0.004120782523363865,True
51.0,102.0,14.2855673522825,2.1864608996167276,59.38149772408006,11.323709783652353,20.424337261021318,14.336386144403347,0.0035573520370352717,True
51.0,105.0,13.492192736207333,2.066761620565422,59.381497538176326,11.323709894238903,19.35708792896609,13.552740570684056,0.00448762003778964,True
51.0,108.0,13.693491556711153,2.3200106909973885,59.381497769581266,11.323709897699215,19.495141258171945,13.722457256040565,0.002115289530756353,True
51.0,111.0,12.987212631207466,2.0967132233097105,60.0,12.0,21.135121370844384,13.025040055627992,0.002912666905108529,True
51.0,114.0,13.789913204991324,2.289150723817014,60.0,12.0,22.592482264982554,13.846803748114564,0.004125518578510561,True
51.0,117.0,14.033983942455206,2.30646836758216,60.0,12.0,23.008931715439086,14.09576762271517,0.004402433443938741,True
51.0,120.0,13.113928282237355,2.249512557651601,60.0,12.0,21.44468957120524,13.158027957981721,0.003362812026667767,True
51.0,123.0,13.045414585493369,2.145197574018999,60.0,12.0,21.269748876077873,13.089624769636897,0.003388944356945978,True
51.0,126.0,12.398290018780074,2.235746979517475,60.0,12.0,20.270061262226626,12.442151338951314,0.003537691093271914,True
51.0,129.0,12.642389002639518,2.238658033315564,60.0,12.0,20.67949571674341,12.692422183014697,0.003957573237521223,True
51.0,132.0,13.77260200845072,2.030008227865805,60.0,12.0,22.373951225448604,13.815422135069555,0.0031090803751216587,True
51.0,135.0,14.367623512424903,1.8902012309700595,60.0,12.0,23.215340322019184,14.394785595548376,0.001890506324861851,True
51.0,138.0,13.80228244115312,1.8544132754749023,60.0,9.893076278795807,22.26697294078783,13.821707072675462,0.001407349226851491,True
54.0,-132.0,13.997115532565154,1.5903975005701654,59.069420390265556,12.0,22.413657483103936,14.03453809401547,0.002673590952596687,True
54.0,-129.0,16.13933842426047,1.6540516596989654,58.13529384741808,10.83566748129188,25.928231728750628,16.202420693591097,0.003908603170239246,True
54.0,-126.0,14.32508940193933,2.0381119348605248,59.06941895063625,12.0,23.288615813147743,14.383443969748393,0.004073591875884789,True
54.0,-123.0,14.642068687277613,2.123249007590426,60.0,12.0,23.85406114687083,14.689344834639643,0.0032287887983415984,True
54.0,-120.0,15.972219308472804,1.91572786529787,60.0,12.0,25.816360278241195,15.995267976967744,0.0014430473342370033,True
54.0,-117.0,14.265869084174827,2.031613454605124,60.0,12.0,23.171431000972778,14.307172820951559,0.0028952835984279173,True
54.0,-114.0,13.470885599317796,2.2138044357398607,59.999999991013574,11.999999987006525,21.987627977528167,13.507658454256942,0.0027298023331894716,True
54.0,-111.0,13.58782482586442,2.1984290927662644,60.0,12.0,22.16947241298362,13.622506116270902,0.0025523798585087814,True
54.0,-108.0,13.359063694887615,2.0866898864665084,59.06942002936194,12.0,21.73765274504172,13.406428073270959,0.003545486380267059,True
54.0,-105.0,13.658588313626243,2.0633177577250827,59.069420434095065,12.0,22.211575433453277,13.70808659078736,0.0036239672815774034,True
54.0,-102.0,13.18575262639149,2.0044825175810734,59.069420434095065,12.0,21.416331560765133,13.240238484334766,0.004132176561102846,True
54.0,-99.0,13.346169400745138,1.997915882291209,60.0,12.0,21.645916485273162,13.37853704341569,0.0024252384110114026,True
54.0,-96.0,14.1101131402223,2.036853677751055,60.0,12.0,22.913617700092995,14.145807193894202,0.002529678771331211,True
54.0,-93.0,14.169521777952323,2.0387152670768063,59.06941973036682,12.0,20.31619045257504,14.238546426641484,0.004871346384926241,True
54.0,-90.0,14.232079805298778,2.0356953292317748,59.38149709639399,11.323709868661913,20.390584931800273,14.26682951910966,0.002441646919232729,True
54.0,-87.0,14.89862119464693,1.9628693371919093,59.38149716124984,11.323709749901319,21.3780237390739,14.934229606605259,0.002390047474401372,True
54.0,-84.0,15.334006295079421,1.9846425188439987,59.38147461827424,11.32370966613297,22.043680210917962,15.406502641222758,0.004727815076390102,True
54.0,-78.0,15.15827615224163,1.9414288879579942,50.49552570801684,11.323709897699215,21.82627460792836,15.24027445008158,0.0054094738093173255,True
54.0,-75.0,15.107674668369501,1.870515287568572,59.38149551550291,11.323709875542797,21.71512259756525,15.139210936539564,0.0020874336297490984,True
54.0,-72.0,15.898165410398505,1.816759804303751,59.381496019759865,11.32370989020039,22.869175115620276,15.924946033648611,0.0016845102915201667,True
54.0,-69.0,15.729589224494307,1.8519261598954144,59.38149336475357,11.323709851295586,22.62168759027351,15.76481109731714,0.0022392112292407926,True
54.0,-66.0,15.918724592333835,2.023746164151612,59.381497769581266,11.323709897699215,22.89429525130148,16.014504102322135,0.006016782904481331,True
54.0,-63.0,15.233615297816916,1.9734508919489273,59.381497445508245,11.323709848035662,21.876021918026858,15.285623736650766,0.003414057518001203,True
54.0,-60.0,15.46314597290173,1.8833082585533256,55.52960451392576,11.323709867826002,22.276967675252493,15.535267348419005,0.004664081658652366,True
54.0,-9.0,17.33615342837916,1.1919443963809238,29.97197471374421,12.0,25.473496488870158,17.339338783902107,0.00018374061674683736,True
54.0,9.0,12.427378166624843,1.992845259121886,50.19087279179429,11.323709701637608,17.870729341072728,12.49220814230651,0.0052167057936464,True
54.0,12.0,11.86276065502751,1.9958837579484532,52.616168780086944,11.414163059164329,19.198148315313478,11.903125663727902,0.0034026656926004744,True
54.0,15.0,12.078832984736984,1.9688911990999947,52.08154433434359,12.0,19.582634975275347,12.1194074182682,0.0033591352395124794,True
54.0,18.0,12.452152131460036,2.0127088579942405,59.069420434095065,12.0,20.217179815033507,12.495841367778253,0.0035085691097394623,True
54.0,21.0,12.229735986477468,2.1025409348892747,59.069419694883415,12.0,19.917226839765394,12.278026135217074,0.003948584727667065,True
54.0,24.0,12.308182695177166,2.1127371307972242,59.069420434095065,12.0,20.050034249040703,12.356229529190177,0.0039036497266032267,True
54.0,27.0,12.074410529722824,2.058606845867656,58.15829371011096,11.129749743951352,19.633640910100695,12.132634064072134,0.004822060191343036,True
54.0,30.0,12.2991716712762,2.1079536573106403,53.97800962026375,12.0,20.033350242263182,12.342016932395385,0.0034835891606624743,True
54.0,33.0,12.206074628315735,2.1352525690137103,60.0,12.0,19.884424481680778,12.259939474194363,0.004412954001909209,True
