water_price_usd_per_m3,discount_rate,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
2.7142857142857144,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-11451.552822432097,inf,inf
4.428571428571429,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-10400.487084408946,inf,inf
6.142857142857142,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-9349.421346385796,inf,inf
7.857142857142857,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-8298.355608362646,181.60794875094538,inf
9.571428571428571,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-7247.289870339497,51.55373107723085,inf
11.285714285714285,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-6196.224132316348,30.04075681947439,inf
13.0,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-5145.1583942931975,21.195879728356715,inf
14.714285714285714,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-4094.092656270048,16.374691742416193,inf
16.428571428571427,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-3043.0269182469,13.340319538409775,inf
18.142857142857142,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-1991.9611802237478,11.254722061290046,inf
19.857142857142858,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-940.8954422005972,9.733073791493199,31.383321345653954
21.57142857142857,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,110.17029582255054,8.573877986202955,19.298032859942357
23.285714285714285,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,1161.2360338457001,7.661414031068038,14.707908245654076
