lat,lon,sawh_lcow,coast_km,elev_m,desal_lcow,sawh_cheaper
6.0,21.0,4.916234796563881,1266.2177554729064,485.0,20.62023711932207,True
6.0,24.0,5.483355166669468,1590.799887995808,644.0,25.823062478983076,True
6.0,27.0,5.494984767343303,1725.6116948879885,611.0,27.488806816578883,True
6.0,30.0,5.490219048777844,1473.3998910117425,513.0,23.573770519939465,True
6.0,33.0,5.535216842633995,1213.5994055816964,430.0,19.630679927799434,True
6.0,36.0,4.70622121037563,943.781475459195,447.0,16.051552436735868,True
6.0,39.0,4.576558825012024,725.1308470711089,1413.0,17.91227690322566,True
6.0,42.0,5.484854107980879,556.9022554313376,1299.0,15.057732628757565,True
6.0,45.0,4.789090257997689,357.67203772720916,542.0,8.567186272335501,True
6.0,48.0,4.023401569547101,90.88877018689229,121.0,2.8392694991379974,False
6.0,102.0,4.082526191859171,29.161548248597512,14.0,1.4660138252159542,False
6.0,117.0,4.197761534095179,56.89254094563567,803.0,5.787600706041732,True
9.0,-78.0,4.103086438744953,17.5761489246558,330.0,2.888684102396826,False
9.0,-75.0,3.874368354697046,86.21464143010957,32.0,2.3307948306208877,False
9.0,-72.0,3.7648989984337686,32.18464572839824,3.0,1.452067488991648,False
9.0,-69.0,4.252935051987976,190.8762059313945,86.0,4.022098876548338,False
9.0,-66.0,4.01737892346922,140.55453057447517,164.0,3.7287305252013727,False
9.0,-63.0,3.9916307911593214,114.62867738779367,74.0,2.926657438926238,False
9.0,-12.0,4.893904924593241,106.43020826682651,111.0,3.0003222282635043,False
9.0,-9.0,4.798326300847169,347.7787364093186,572.0,8.582835240438547,True
9.0,-6.0,4.892817852586831,428.77276035746576,330.0,8.472734085654386,True
9.0,-3.0,5.047144048968589,405.96154054060196,274.0,7.882957720541374,True
9.0,0.0,5.157323352290675,348.5904032615459,204.0,6.753857676291792,True
9.0,3.0,5.223023041291165,278.52900601512005,340.0,6.48242390168533,True
9.0,6.0,5.555795971096748,341.7564375057483,132.0,6.301052421328062,True
9.0,9.0,5.934401269728956,460.6737800094902,628.0,10.395949932528877,True
9.0,12.0,6.004006637589991,600.1332142229747,303.0,10.664809049147998,True
9.0,15.0,5.882277764205378,803.874845994018,372.0,13.776620408598763,True
9.0,18.0,6.18160482208742,1069.876394318492,368.0,17.36892143484512,True
9.0,21.0,5.630691122182407,1364.757998406884,433.0,21.698413618365485,True
9.0,24.0,6.209985905718981,1673.3126797477037,638.0,26.913586190973817,True
9.0,27.0,6.735827898857495,1540.00217232009,449.0,24.158229500106824,True
9.0,30.0,6.681903995872387,1262.131469282039,394.0,20.109745352850087,True
9.0,33.0,6.185617955816506,1003.8181823724857,398.0,16.621850916618357,True
9.0,36.0,5.1736826626026975,767.7793583432592,1717.0,20.01144368630146,True
9.0,39.0,5.229035318224671,477.00102199031096,2437.0,19.662673878628425,True
9.0,42.0,5.243104286319846,283.812070304877,1412.0,11.91416791474023,True
9.0,45.0,4.893853486959733,159.87806187013467,960.0,7.971144080196429,True
9.0,48.0,4.922712112140747,234.08264445975203,654.0,7.448842311763432,True
