lat,lon,hydrogel_thickness_mm_standard,lcow_standard_usd_m3,hydrogel_thickness_mm_simplified,lcow_simplified_usd_m3,lcow_reduction_frac,optimal_thickness_changed
27.0,3.0,3.25,22.156776451700487,3.25,21.9810846978744,0.007929481719016147,False
27.0,6.0,3.25,18.154964201280354,3.25,18.011004744536912,0.007929481719015969,False
27.0,9.0,3.25,16.892510204704653,3.25,16.758561353848155,0.007929481719016092,False
27.0,12.0,3.25,13.741524372646234,3.25,13.63256120634192,0.007929481719016179,False
27.0,15.0,3.25,12.327974848109845,3.25,12.230220396919266,0.007929481719016186,False
27.0,18.0,3.25,11.043471802551835,3.25,10.95590279477903,0.007929481719016127,False
27.0,21.0,3.25,11.071958817912058,3.25,10.984163922871726,0.00792948171901605,False
27.0,24.0,3.25,10.943466847567986,3.25,10.856690827257536,0.00792948171901624,False
27.0,27.0,3.25,10.16880938367543,3.25,10.088175995563416,0.007929481719016154,False
27.0,30.0,3.25,10.013747348678505,3.25,9.934343522138313,0.007929481719016081,False
27.0,33.0,3.25,11.108227991969823,3.25,11.020145501176835,0.007929481719016175,False
27.0,36.0,3.25,7.292945255567221,3.25,7.235115979485416,0.00792948171901608,False
27.0,39.0,3.25,11.754472141276446,3.25,11.66126526931551,0.007929481719016116,False
27.0,42.0,3.25,14.07421126203836,3.25,13.962610061126457,0.007929481719016142,False
27.0,45.0,3.25,15.051740669937594,3.25,14.932388167455953,0.0079294817190161,False
27.0,48.0,3.25,12.389170955247883,3.25,12.29093125064448,0.00792948171901605,False
27.0,54.0,3.25,8.266091784138696,3.25,8.20054596044866,0.007929481719016133,False
27.0,57.0,3.25,6.129675216106459,3.25,6.081070068536836,0.007929481719016149,False
27.0,60.0,3.25,10.260843968838277,3.25,10.179480794165697,0.00792948171901613,False
27.0,63.0,3.25,9.701264243698672,3.25,9.624338246226918,0.007929481719016208,False
27.0,66.0,3.25,8.139979634499754,3.25,8.075433814794824,0.007929481719016258,False
27.0,69.0,3.25,8.082101284236083,3.25,8.018014409851496,0.007929481719016213,False
27.0,72.0,3.25,9.0390393842563,3.25,8.967364486701374,0.007929481719016022,False
27.0,75.0,3.25,8.5347649109873,3.25,8.467088648649527,0.00792948171901604,False
27.0,78.0,3.25,7.644314069242588,3.25,7.583698620576111,0.007929481719016106,False
27.0,81.0,3.25,7.3395533564536315,3.25,7.281354502287889,0.00792948171901613,False
27.0,84.0,3.25,7.1664715446850735,3.25,7.109645139581644,0.007929481719016182,False
27.0,87.0,3.25,7.985589950704108,3.25,7.922268361174441,0.007929481719016118,False
27.0,90.0,3.25,8.339187677616643,3.25,8.273062241375536,0.007929481719016255,False
27.0,93.0,1.0,7.535120824370137,3.25,7.496988660301809,0.00506059092576201,True
27.0,96.0,1.0,7.480651538609069,1.0,7.45913623292823,0.0028761272423658696,False
27.0,99.0,1.0,9.874826823356205,1.0,9.846425564915904,0.002876127242365954,False
27.0,102.0,3.25,7.965853872911346,3.25,7.902688780249742,0.007929481719016123,False
27.0,105.0,3.25,8.58856604952595,3.25,8.520463172043673,0.007929481719015911,False
27.0,108.0,3.25,9.081042124015934,3.25,9.009034166503934,0.007929481719016116,False
27.0,111.0,3.25,8.590072143157293,3.25,8.521957323133098,0.007929481719016153,False
27.0,114.0,1.0,8.096561844583123,3.25,8.03454313284212,0.007659882420646846,True
27.0,117.0,1.0,7.959504183259179,1.0,7.936611636441982,0.002876127242365946,False
27.0,120.0,1.0,7.633929079320425,1.0,7.611972927929102,0.0028761272423659247,False
30.0,-111.0,3.25,8.870467612071295,3.25,8.80012940130225,0.007929481719016182,False
30.0,-108.0,3.25,11.31099504246595,3.25,11.221304714052833,0.007929481719016173,False
30.0,-105.0,3.25,11.919360941491075,3.25,11.824846586803167,0.007929481719016074,False
30.0,-102.0,3.25,7.590133564957624,3.25,7.529947739609401,0.00792948171901615,False
30.0,-99.0,3.25,7.110476458535389,3.25,7.0540940654439375,0.007929481719016156,False
30.0,-96.0,3.25,6.473064637973455,3.25,6.421736590260635,0.007929481719016114,False
30.0,-93.0,3.25,6.088326583278272,3.25,6.0400493089367675,0.00792948171901609,False
30.0,-90.0,3.25,6.919981364301763,3.25,6.8651094985776,0.007929481719016099,False
30.0,-9.0,3.25,9.470535996662338,3.25,9.395439554607519,0.007929481719016286,False
30.0,-6.0,3.25,17.94644616917975,3.25,17.80414015235993,0.007929481719016236,False
30.0,-3.0,3.25,17.862451959137065,3.25,17.720811972870283,0.007929481719016154,False
30.0,0.0,3.25,16.529320634419175,3.25,16.398251688620793,0.007929481719016114,False
30.0,3.0,3.25,12.486097737824386,3.25,12.387089454070459,0.007929481719016085,False
30.0,6.0,3.25,13.075511859136723,3.25,12.97182982688292,0.00792948171901606,False
30.0,9.0,3.25,11.43889371219941,3.25,11.348189213622756,0.007929481719016175,False
30.0,12.0,3.25,9.36767426131024,3.25,9.293393459505483,0.007929481719016144,False
30.0,15.0,3.25,8.30192855121357,3.25,8.236098560534144,0.007929481719016064,False
30.0,18.0,3.25,6.950936623143375,3.25,6.89581929826012,0.007929481719016059,False
30.0,21.0,3.25,7.991695519820338,3.25,7.92832551629198,0.007929481719016068,False
30.0,24.0,3.25,7.580759880544055,3.25,7.52064838365503,0.00792948171901614,False
30.0,27.0,3.25,7.987455028852895,3.25,7.924118650220143,0.00792948171901611,False
30.0,30.0,3.25,6.550662324574316,3.25,6.498718967424156,0.00792948171901613,False
30.0,33.0,3.25,7.596481110202574,3.25,7.536244952110371,0.007929481719016182,False
30.0,36.0,3.25,9.181101879484656,3.25,9.108300499970857,0.007929481719016137,False
30.0,39.0,3.25,12.252848080771047,3.25,12.15568934590869,0.00792948171901615,False
30.0,42.0,3.25,16.655860000192213,3.25,16.5237876628062,0.00792948171901596,False
30.0,45.0,3.25,13.069340667406344,3.25,12.965707569504552,0.00792948171901607,False
30.0,48.0,3.25,9.879533252218232,3.25,9.801193673902358,0.007929481719015974,False
30.0,51.0,3.25,10.268915575759928,3.25,10.18748839742782,0.007929481719016085,False
30.0,54.0,3.25,13.809348680213716,3.25,13.699847702302442,0.00792948171901614,False
30.0,57.0,3.25,13.54968024064042,3.25,13.442238298873749,0.007929481719016068,False
30.0,60.0,3.25,17.566088236137716,3.25,17.42679826059464,0.007929481719015965,False
30.0,63.0,3.25,17.92854030391714,3.25,17.78637627132858,0.007929481719016246,False
30.0,66.0,3.25,14.112497056221086,3.25,14.000592268804112,0.007929481719016085,False
30.0,69.0,3.25,8.923467018066887,3.25,8.852708549476882,0.00792948171901622,False
30.0,72.0,3.25,8.472826537330041,3.25,8.405641414193887,0.007929481719016212,False
30.0,75.0,3.25,7.857713164172092,3.25,7.795405571283517,0.007929481719016161,False
30.0,78.0,3.25,7.42511076845318,3.25,7.3662334883530605,0.007929481719016201,False
30.0,81.0,1.0,20.363465482739155,1.0,20.304897564915272,0.0028761272423658488,False
30.0,84.0,3.25,14.719102136758613,3.25,14.602387285444854,0.007929481719016154,False
30.0,87.0,3.25,16.462951957802375,3.25,16.332409281211937,0.007929481719016277,False
30.0,90.0,1.0,17.2844103994383,1.0,17.234698235820243,0.00287612724236592,False
30.0,93.0,3.25,9.843294566379388,3.25,9.765242342060393,0.007929481719016007,False
30.0,96.0,1.0,11.45223717220708,1.0,11.419299080890061,0.002876127242365831,False
30.0,99.0,3.25,11.648541423100168,3.25,11.556174526832494,0.007929481719016016,False
30.0,102.0,1.0,12.566794834085648,1.0,12.53065113311411,0.0028761272423659754,False
30.0,105.0,3.25,9.729716477675641,3.25,9.652564868734702,0.007929481719016149,False
30.0,108.0,1.0,9.906105237302238,3.25,9.861840944528913,0.0044683850729391504,True
30.0,111.0,3.25,9.323183776701935,3.25,9.24925576138155,0.007929481719016092,False
30.0,114.0,3.25,8.511399854049209,3.25,8.443908864503289,0.007929481719016175,False
30.0,117.0,3.25,8.613021977445433,3.25,8.544725177129795,0.00792948171901615,False
30.0,120.0,3.25,8.569771972237849,3.25,8.501818122047853,0.00792948171901602,False
33.0,-117.0,3.25,8.369815249674362,3.25,8.303446952660526,0.007929481719016264,False
33.0,-114.0,3.25,14.931228021141886,3.25,14.81283112150578,0.007929481719016057,False
33.0,-111.0,3.25,13.250809537256346,3.25,13.145737485268508,0.00792948171901606,False
33.0,-108.0,3.25,13.813307023442409,3.25,13.703774657920865,0.007929481719016111,False
33.0,-105.0,3.25,11.822389032875337,3.25,11.728643615164057,0.007929481719016054,False
33.0,-102.0,3.25,8.55611253640331,3.25,8.488266998460055,0.007929481719016102,False
33.0,-99.0,3.25,7.317776617958067,3.25,7.259750442042125,0.007929481719016128,False
33.0,-96.0,3.25,7.272737162764105,3.25,7.215068126384757,0.00792948171901614,False
33.0,-93.0,3.25,7.326094973959436,3.25,7.268002837791649,0.007929481719016161,False
33.0,-90.0,3.25,7.181162514704286,3.25,7.1242196178226544,0.00792948171901612,False
33.0,-87.0,3.25,7.227379367606589,3.25,7.170069995034758,0.007929481719016064,False
33.0,-84.0,3.25,7.501663602352045,3.25,7.442179297954986,0.007929481719016097,False
33.0,-81.0,3.25,6.945433174767677,3.25,6.890359489377708,0.007929481719016198,False
33.0,-6.0,3.25,8.807315078569394,3.25,8.737477634660262,0.00792948171901616,False
33.0,-3.0,3.25,9.942989340821935,3.25,9.864146588611515,0.007929481719016156,False
33.0,0.0,3.25,11.570231962140092,3.25,11.478486019311525,0.007929481719016196,False
33.0,3.0,3.25,11.135287530231299,3.25,11.04699047132434,0.007929481719016212,False
33.0,6.0,3.25,10.833351486501767,3.25,10.747448623933874,0.007929481719016269,False
33.0,9.0,3.25,9.342049752395614,3.25,9.267972139665853,0.007929481719016229,False
33.0,36.0,3.25,7.5015195294519135,3.25,7.442036367478282,0.00792948171901609,False
33.0,39.0,3.25,10.903816372419463,3.25,10.817354759826854,0.007929481719016177,False
33.0,42.0,3.25,12.406703602020853,3.25,12.308324872615376,0.007929481719016198,False
33.0,45.0,3.25,11.31510814724164,3.25,11.225385204039396,0.00792948171901617,False
33.0,48.0,3.25,12.010934665448334,3.25,11.915694178590364,0.007929481719016114,False
33.0,51.0,3.25,13.113843459197152,3.25,13.00985747722141,0.007929481719016137,False
33.0,54.0,3.25,17.56166120954751,3.25,17.422406338030846,0.007929481719016184,False
33.0,57.0,3.25,21.210198746602366,3.25,21.042012863384482,0.00792948171901621,False
33.0,60.0,3.25,12.52619293562894,3.25,12.426866717737001,0.007929481719016135,False
33.0,63.0,3.25,16.771284559896877,3.25,16.638296965574757,0.007929481719016166,False
33.0,66.0,3.25,15.084415122770235,3.25,14.964803528812178,0.00792948171901612,False
33.0,69.0,3.25,9.22050736572888,3.25,9.147393521132278,0.007929481719016241,False
33.0,72.0,3.25,8.844698701989197,3.25,8.774564825321567,0.00792948171901617,False
33.0,75.0,3.25,8.782903806087827,3.25,8.713259930917577,0.00792948171901608,False
33.0,78.0,3.25,16.493668161009857,3.25,16.36288192084761,0.007929481719016244,False
33.0,81.0,3.25,26.978483598812947,3.25,26.76455820630938,0.007929481719016189,False
33.0,84.0,3.25,19.401805620919195,3.25,19.24795935793221,0.007929481719016215,False
33.0,87.0,3.25,19.45289117588383,3.25,19.29863983092265,0.007929481719016168,False
33.0,90.0,3.25,17.57251451137449,3.25,17.433173578799398,0.007929481719016241,False
33.0,93.0,3.25,16.874495808668968,3.25,16.74068980263651,0.007929481719016312,False
33.0,96.0,3.25,16.384389496260646,3.25,16.254469779272807,0.007929481719016149,False
33.0,99.0,3.25,15.168476754548035,3.25,15.048198595417526,0.007929481719016057,False
33.0,102.0,3.25,12.258312617808649,3.25,12.16111055199975,0.007929481719016177,False
33.0,105.0,1.0,9.775869323895469,1.0,9.747752679815203,0.0028761272423659516,False
33.0,108.0,1.0,11.12557539432823,3.25,11.043253954780782,0.007399297261462517,True
33.0,111.0,3.25,10.146703185687524,3.25,10.066245088268332,0.007929481719016218,False
33.0,114.0,3.25,9.517258973022862,3.25,9.441792041981135,0.007929481719016206,False
33.0,117.0,3.25,8.987431579719656,3.25,8.916165905307361,0.007929481719016128,False
33.0,120.0,3.25,8.765253330161721,3.25,8.69574941411766,0.00792948171901596,False
36.0,-120.0,3.25,12.05438207044767,3.25,11.95879706818602,0.007929481719016099,False
36.0,-117.0,3.25,26.1219823549003,3.25,25.914848573352657,0.007929481719016107,False
36.0,-114.0,3.25,22.21151884476488,3.25,22.03539301213373,0.007929481719016203,False
36.0,-111.0,3.25,15.249405925317992,3.25,15.128486039807328,0.007929481719016083,False
36.0,-108.0,3.25,12.497830964032056,3.25,12.398729641875411,0.007929481719016094,False
36.0,-105.0,3.25,12.078484144419043,3.25,11.982708025202447,0.007929481719016087,False
36.0,-102.0,3.25,8.979042324354008,3.25,8.907843172388771,0.00792948171901609,False
36.0,-99.0,3.25,8.297412837476847,3.25,8.231618654066944,0.007929481719016168,False
36.0,-96.0,3.25,7.867096639590647,3.25,7.80471464060528,0.007929481719016168,False
36.0,-93.0,3.25,8.136347440126618,3.25,8.07183042184057,0.007929481719016241,False
36.0,-90.0,3.25,8.012226027971318,3.25,7.948693228153894,0.007929481719016184,False
36.0,-87.0,3.25,8.678333567499653,3.25,8.609518880124641,0.007929481719016038,False
36.0,-84.0,3.25,8.159364373886447,3.25,8.094664843244923,0.007929481719016189,False
36.0,-81.0,3.25,8.545299934937855,3.25,8.477540135320256,0.007929481719016121,False
36.0,-78.0,3.25,7.55995180941358,3.25,7.500005309744192,0.007929481719016104,False
36.0,3.0,3.25,9.855418717714834,3.25,9.777270355159464,0.007929481719016153,False
36.0,6.0,3.25,8.87083872074968,3.25,8.800497567281154,0.007929481719016227,False
36.0,9.0,3.25,8.718011448786216,3.25,8.648882136376892,0.007929481719016118,False
36.0,39.0,3.25,9.390604889414217,3.25,9.316142259613104,0.007929481719016081,False
36.0,42.0,3.25,12.123739464513129,3.25,12.027604494063157,0.0079294817190162,False
36.0,45.0,3.25,10.572827162847233,3.25,10.488990123141118,0.007929481719016175,False
36.0,48.0,3.25,11.024359773459938,3.25,10.93694231417243,0.007929481719016175,False
36.0,51.0,3.25,14.097029234922157,3.25,13.985247099311406,0.00792948171901611,False
36.0,54.0,3.25,11.792819158383459,3.25,11.699308214451394,0.00792948171901616,False
36.0,57.0,3.25,13.336055673968172,3.25,13.23030766429766,0.00792948171901611,False
36.0,60.0,3.25,11.439396232783505,3.25,11.348687749479065,0.00792948171901618,False
36.0,63.0,3.25,14.445333200999634,3.25,14.33078919545721,0.007929481719016163,False
36.0,66.0,3.25,13.641385274077084,3.25,13.533216158924235,0.007929481719016066,False
36.0,69.0,3.25,12.344893076715021,3.25,12.24700447274,0.00792948171901612,False
36.0,72.0,3.25,13.082991871914336,3.25,12.979250527035957,0.007929481719015988,False
36.0,75.0,1.0,18.69259983096032,1.0,18.638837535355847,0.00287612724236602,False
36.0,78.0,3.25,19.023039725579135,3.25,18.872196879835037,0.007929481719016153,False
36.0,81.0,3.25,18.666922202749912,3.25,18.51890318439291,0.007929481719016087,False
36.0,84.0,1.0,20.349050687429965,1.0,20.29052422839156,0.0028761272423660175,False
36.0,87.0,3.25,19.54243303063038,3.25,19.3874716651689,0.007929481719016184,False
36.0,90.0,1.0,18.34211443648572,1.0,18.289360181472347,0.002876127242366061,False
36.0,93.0,3.25,18.132518875152115,3.25,17.988737398211885,0.007929481719015937,False
36.0,96.0,3.25,15.743956769295677,3.25,15.619115351908567,0.007929481719016094,False
36.0,99.0,3.25,16.20767671778476,3.25,16.079158241543364,0.007929481719016045,False
36.0,102.0,3.25,11.701179406247515,3.25,11.608395118054748,0.007929481719016106,False
36.0,105.0,3.25,10.63311875283653,3.25,10.548803632069784,0.007929481719016244,False
36.0,108.0,3.25,11.280391840516588,3.25,11.190944179633874,0.007929481719016017,False
36.0,111.0,3.25,10.996499752529454,3.25,10.909303208768607,0.007929481719016031,False
36.0,114.0,3.25,10.970636785078966,3.25,10.883645321245716,0.007929481719016198,False
36.0,117.0,3.25,9.802029241739803,3.25,9.724304230058166,0.007929481719016012,False
36.0,120.0,3.25,8.863041368712647,3.25,8.792762044204556,0.00792948171901615,False
36.0,129.0,1.0,8.827928588400727,1.0,8.802538342493966,0.0028761272423660526,False
36.0,138.0,1.0,9.435474005422186,1.0,9.408336381590557,0.0028761272423658583,False
39.0,-123.0,3.25,14.176861974739184,3.25,14.064446806877475,0.007929481719016104,False
39.0,-120.0,1.0,16.339263133902246,3.25,16.262709789175343,0.004685238501855292,True
39.0,-117.0,3.25,20.669321623149447,3.25,20.50542461519422,0.007929481719016113,False
39.0,-114.0,3.25,16.092488372903286,3.25,15.964883280536869,0.007929481719016215,False
39.0,-111.0,3.25,16.4852230594175,3.25,16.354503784533946,0.007929481719016073,False
39.0,-108.0,3.25,17.860431487554695,3.25,17.71880752258039,0.007929481719016076,False
39.0,-105.0,3.25,15.522856768676174,3.25,15.39976855970205,0.00792948171901618,False
39.0,-102.0,3.25,9.866274037835675,3.25,9.788039598217853,0.007929481719016125,False
39.0,-99.0,3.25,9.125321724884692,3.25,9.052962653087079,0.007929481719016107,False
39.0,-96.0,3.25,9.063552209273734,3.25,8.99168293772095,0.007929481719016019,False
39.0,-93.0,3.25,8.522728681461663,3.25,8.455147860185878,0.007929481719016128,False
39.0,-90.0,3.25,9.096508581176042,3.25,9.024377982674734,0.007929481719016104,False
39.0,-87.0,3.25,8.957523935291514,3.25,8.88649541299897,0.007929481719016135,False
39.0,-84.0,3.25,9.10287405570105,3.25,9.030692982285862,0.007929481719016283,False
39.0,-81.0,3.25,9.606490224791402,3.25,9.530315736170012,0.007929481719016114,False
39.0,-78.0,3.25,10.087946243946275,3.25,10.007954058622486,0.007929481719016092,False
39.0,-9.0,3.25,7.89964300458778,3.25,7.8370029297961485,0.007929481719016019,False
39.0,-6.0,3.25,9.053230818421278,3.25,8.981443390148574,0.007929481719016123,False
39.0,-3.0,3.25,10.865024799233858,3.25,10.778870783711676,0.007929481719016094,False
39.0,21.0,3.25,7.526450418084414,3.25,7.466769567085132,0.00792948171901616,False
39.0,27.0,3.25,8.58462189241459,3.25,8.516550290054024,0.007929481719016057,False
39.0,30.0,3.25,9.937982947873628,3.25,9.859179893764571,0.007929481719016074,False
39.0,33.0,3.25,10.868254843255686,3.25,10.782075215158482,0.007929481719016088,False
39.0,36.0,3.25,10.597307957382442,3.25,10.513276797663593,0.007929481719016222,False
39.0,39.0,3.25,12.1521680497713,3.25,12.055807655374227,0.007929481719016022,False
39.0,42.0,3.25,9.84586069601047,3.25,9.767788123613476,0.007929481719016123,False
39.0,45.0,3.25,11.299215536542624,3.25,11.209618613506386,0.007929481719016142,False
39.0,48.0,3.25,11.22003578372916,3.25,11.131066715095374,0.007929481719016128,False
39.0,54.0,3.25,10.716284697063342,3.25,10.631310113462206,0.00792948171901614,False
39.0,57.0,3.25,13.826329000821078,3.25,13.716693377767964,0.007929481719016175,False
39.0,60.0,3.25,13.425513823312395,3.25,13.319056456882041,0.007929481719016088,False
39.0,63.0,3.25,14.212972894310639,3.25,14.10027138557233,0.007929481719016121,False
39.0,66.0,3.25,12.56959012114925,3.25,12.469919786068072,0.007929481719016113,False
39.0,69.0,3.25,14.056577078334607,3.25,13.945115707360012,0.007929481719016121,False
39.0,72.0,1.0,22.889879748101475,1.0,22.82404554138348,0.002876127242365913,False
39.0,75.0,3.25,16.400755944169834,3.25,16.270706449732494,0.00792948171901617,False
39.0,78.0,3.25,18.411768266166565,3.25,18.265772486285236,0.007929481719016099,False
39.0,81.0,3.25,20.912992738496868,3.25,20.74716354488704,0.007929481719016097,False
39.0,84.0,3.25,22.457965096353185,3.25,22.27988507267535,0.007929481719016186,False
39.0,87.0,3.25,26.8239257699059,3.25,26.611225940881187,0.007929481719016127,False
39.0,90.0,3.25,17.816994698777506,3.25,17.675715165025743,0.007929481719016133,False
39.0,93.0,3.25,21.22132823593277,3.25,21.0530541016327,0.007929481719016142,False
39.0,96.0,3.25,18.075745031945235,3.25,17.93241374215683,0.007929481719016135,False
39.0,99.0,3.25,15.142401503083306,3.25,15.022330107182604,0.007929481719016154,False
39.0,102.0,3.25,16.074606920174364,3.25,15.947143618460473,0.007929481719016064,False
39.0,105.0,3.25,15.286770063775533,3.25,15.165553900012023,0.007929481719016047,False
39.0,108.0,3.25,13.680904601327716,3.25,13.572422118391884,0.00792948171901616,False
39.0,111.0,3.25,13.491755465217912,3.25,13.38477283689903,0.007929481719016154,False
39.0,114.0,3.25,12.106305650277132,3.25,12.010308920938439,0.0079294817190161,False
39.0,117.0,3.25,11.614887158260359,3.25,11.522787122870499,0.007929481719016087,False
39.0,126.0,1.0,10.082621192203112,3.25,10.012397770659529,0.0069647981616017055,True
39.0,141.0,1.0,10.168108191309726,1.0,10.138863418337374,0.00287612724236605,False
42.0,-123.0,3.25,14.150384615741237,3.25,14.03817939961367,0.007929481719016104,False
42.0,-120.0,3.25,15.898873583828362,3.25,15.772803756392447,0.00792948171901608,False
42.0,-117.0,3.25,15.760925662794179,3.25,15.635949690876279,0.007929481719016217,False
42.0,-114.0,3.25,14.526270565063221,3.25,14.41108476817207,0.007929481719016116,False
42.0,-111.0,3.25,15.47158002590931,3.25,15.348898414929566,0.00792948171901615,False
42.0,-108.0,3.25,13.311500939120078,3.25,13.20594763577066,0.007929481719016146,False
42.0,-105.0,3.25,13.830748148880001,3.25,13.721077484273142,0.007929481719016097,False
42.0,-102.0,3.25,9.994206869117383,3.25,9.91495798845265,0.00792948171901616,False
42.0,-99.0,3.25,9.767789139234146,3.25,9.690335633819386,0.007929481719016074,False
42.0,-96.0,3.25,9.83054255498155,3.25,9.752591447503812,0.007929481719016248,False
42.0,-93.0,3.25,9.9290080451365,3.25,9.850276157354626,0.007929481719016146,False
42.0,-90.0,3.25,9.97161969493958,3.25,9.892549918859576,0.007929481719016102,False
42.0,-87.0,3.25,10.655033706515406,3.25,10.570544811524092,0.007929481719016019,False
42.0,-84.0,3.25,10.55095620444959,3.25,10.467292590108269,0.007929481719016078,False
42.0,-81.0,3.25,10.839593787656414,3.25,10.753641426875632,0.007929481719016094,False
42.0,-78.0,3.25,11.805068738665115,3.25,11.711460661910142,0.007929481719016113,False
42.0,-75.0,3.25,11.459347528097863,3.25,11.36848084136196,0.007929481719016054,False
42.0,-72.0,3.25,10.799363017787153,3.25,10.71372966616059,0.007929481719016137,False
42.0,-9.0,3.25,9.149983874698288,3.25,9.077429244834576,0.007929481719016042,False
42.0,-6.0,3.25,10.1896758188874,3.25,10.108876970758832,0.007929481719016092,False
42.0,-3.0,3.25,11.3435156875454,3.25,11.253567487271635,0.007929481719016248,False
42.0,0.0,3.25,9.583218378910445,3.25,9.507228423965534,0.007929481719016213,False
42.0,3.0,3.25,9.43044900820381,3.25,9.355670435191143,0.007929481719016234,False
42.0,9.0,3.25,12.181420053584187,3.25,12.084827705957634,0.00792948171901616,False
42.0,12.0,3.25,9.54136415712729,3.25,9.465706084468875,0.00792948171901597,False
42.0,15.0,3.25,9.389303932383047,3.25,9.31485161849693,0.007929481719016163,False
42.0,21.0,3.25,11.056239031174691,3.25,10.96856878589592,0.00792948171901599,False
42.0,24.0,3.25,10.262007427959533,3.25,10.18063502765912,0.00792948171901617,False
42.0,27.0,3.25,10.384341451525888,3.25,10.301999005821992,0.007929481719016106,False
42.0,42.0,3.25,9.666866966600438,3.25,9.590213721708619,0.007929481719016135,False
42.0,45.0,3.25,10.868628888643208,3.25,10.782446294559941,0.007929481719016139,False
42.0,48.0,3.25,12.816614308711708,3.25,12.7149851998511,0.007929481719016009,False
42.0,54.0,3.25,14.008115134980029,3.25,13.89703804209933,0.007929481719016218,False
42.0,57.0,3.25,13.000188778818938,3.25,12.897104019553534,0.00792948171901613,False
42.0,60.0,3.25,12.123670144183507,3.25,12.027535723407821,0.007929481719016196,False
42.0,63.0,3.25,17.82292101709442,3.25,17.6815944907099,0.007929481719016074,False
42.0,66.0,3.25,16.89876084177175,3.25,16.764762426602896,0.007929481719016088,False
42.0,69.0,3.25,13.325088749403378,3.25,13.219427701760717,0.007929481719016081,False
42.0,72.0,3.25,14.964406654398827,3.25,14.845746665396849,0.007929481719016085,False
42.0,75.0,3.25,13.221018299948081,3.25,13.116182477031865,0.007929481719016166,False
42.0,78.0,1.0,16.986495793809585,1.0,16.937640470504675,0.0028761272423659047,False
42.0,81.0,1.0,22.087522112432577,1.0,22.02399558836865,0.002876127242365956,False
42.0,84.0,3.25,17.740267252569517,3.25,17.599596127699808,0.00792948171901602,False
42.0,87.0,3.25,13.722125021965436,3.25,13.613315682457708,0.00792948171901605,False
42.0,90.0,3.25,19.71311496811144,3.25,19.55680018334694,0.00792948171901601,False
42.0,93.0,3.25,24.502217039460014,3.25,24.30792715737025,0.007929481719016081,False
42.0,96.0,3.25,17.867354577067633,3.25,17.7256757155816,0.007929481719016028,False
42.0,99.0,3.25,22.63530673009149,3.25,22.455820479170907,0.007929481719016111,False
42.0,102.0,3.25,21.5381729472145,3.25,21.367386398568552,0.007929481719016175,False
42.0,105.0,3.25,20.637650756416207,3.25,20.474004882019766,0.007929481719016066,False
42.0,108.0,3.25,16.694977877157786,3.25,16.562595355281484,0.007929481719016165,False
42.0,111.0,3.25,15.735694546978804,3.25,15.610918644732514,0.0079294817190161,False
42.0,114.0,3.25,14.808004261097025,3.25,14.690584462013543,0.007929481719016142,False
42.0,117.0,3.25,13.713174343777311,3.25,13.604435978508649,0.007929481719016057,False
42.0,120.0,3.25,13.478743758451802,3.25,13.371864306223857,0.007929481719016035,False
42.0,123.0,3.25,12.257907670140634,3.25,12.160708815356868,0.007929481719015995,False
42.0,126.0,3.25,12.299850035348202,3.25,12.202318599346269,0.007929481719016113,False
42.0,129.0,3.25,13.837066120078505,3.25,13.727345357234526,0.007929481719016087,False
42.0,141.0,3.25,12.071352382205752,3.25,11.97563281416725,0.007929481719016132,False
45.0,-123.0,3.25,12.272330156892751,3.25,12.17501693926394,0.007929481719016073,False
45.0,-120.0,3.25,15.577285948547367,3.25,15.453766144386474,0.007929481719016085,False
45.0,-117.0,3.25,17.465218524739967,3.25,17.32672839372942,0.00792948171901602,False
45.0,-114.0,3.25,18.14861532596697,3.25,18.004706212514257,0.007929481719016132,False
45.0,-111.0,3.25,18.193931470315363,3.25,18.049663023324463,0.007929481719016227,False
45.0,-108.0,3.25,18.728421852854375,3.25,18.579915174146144,0.007929481719016095,False
45.0,-105.0,3.25,12.89476880891954,3.25,12.792519975378273,0.007929481719016173,False
45.0,-102.0,3.25,11.223157899522569,3.25,11.134164074128673,0.007929481719016139,False
45.0,-99.0,3.25,10.797344000330279,3.25,10.711726658465732,0.007929481719016043,False
45.0,-96.0,3.25,11.189323212104794,3.25,11.100597678246247,0.007929481719016047,False
45.0,-93.0,3.25,11.554577513331347,3.25,11.462955702168431,0.00792948171901618,False
45.0,-90.0,3.25,11.559526869308426,3.25,11.467865812317768,0.007929481719016201,False
45.0,-87.0,3.25,11.263134817890053,3.25,11.17382399625278,0.007929481719016118,False
45.0,-84.0,3.25,11.689733564969803,3.25,11.597040036366206,0.007929481719016106,False
45.0,-81.0,3.25,12.090408856812093,3.25,11.99453818080657,0.007929481719016215,False
45.0,-78.0,3.25,12.255316638478396,3.25,12.158138329232827,0.00792948171901617,False
45.0,-75.0,3.25,11.389527826982116,3.25,11.299214774289837,0.007929481719016031,False
45.0,-72.0,3.25,12.492308555582348,3.25,12.39325102326255,0.007929481719015993,False
45.0,-69.0,3.25,12.068819982142596,3.25,11.973120494724101,0.007929481719015995,False
45.0,-63.0,1.0,12.750558417174409,3.25,12.662926006044033,0.006872829272507662,True
45.0,0.0,3.25,10.715774070269815,3.25,10.630803535674504,0.007929481719016026,False
45.0,3.0,3.25,11.838287071808889,3.25,11.744415590888515,0.007929481719016147,False
