lat,lon,mean_rh_frac,mean_t_amb_c,mean_solar_w_m2,salt,hydrogel_thickness_mm,eps_abs,tau_glass,eps_abs_ir,eps_glass_ir,fin_area_ratio,vapor_gap_mm,warmup_method,resolution,mean_yield_kg_m2,mean_eta_thermal,n_periods
63.0,12.0,0.839528,2.9772,156.92,LiCl,5.5,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.512942,0.101973,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,5.5,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.513876,0.107288,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,5.5,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.510778,0.106040,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,5.5,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.507731,0.105261,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.356324,0.067795,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.483099,0.095470,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.484650,0.095685,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.484703,0.099906,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.481852,0.097448,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.315356,0.060885,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.494524,0.098043,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.495721,0.098109,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.495308,0.102387,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.492534,0.101366,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.361198,0.072949,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.498973,0.099062,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.500019,0.099071,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.499449,0.103375,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.496534,0.102300,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.359103,0.072347,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.501331,0.099605,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.502234,0.099570,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.501646,0.103902,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.498603,0.102789,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.363887,0.073592,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.502664,0.099914,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.503616,0.099881,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.502846,0.104191,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,7.75,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.499859,0.103083,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.194684,0.037561,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.470044,0.085849,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.476336,0.096504,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.474837,0.093353,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.472934,0.092827,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.199053,0.038405,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.433567,0.072883,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.486322,0.095980,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.485255,0.095633,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.482942,0.095023,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.275882,0.052125,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.437202,0.073546,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.490578,0.096916,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.489313,0.096537,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.486847,0.095892,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.276940,0.052333,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.439106,0.073780,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.492787,0.097408,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.491427,0.097011,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.488902,0.096352,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.277496,0.052437,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.440188,0.073960,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.494163,0.097710,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.492655,0.097291,12
63.0,12.0,0.839528,2.9772,156.92,LiCl,10.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.490143,0.096632,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.508971,0.109119,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.511158,0.109871,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.509675,0.108971,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.507688,0.108001,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.505850,0.107174,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.520215,0.112038,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.522078,0.112772,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.520146,0.111751,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.517789,0.110658,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.515707,0.109742,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.524677,0.113225,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.526389,0.113939,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.524246,0.112856,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.521756,0.111726,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.519594,0.110773,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.527048,0.113843,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.528693,0.114574,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.526452,0.113450,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.523878,0.112297,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.521652,0.111324,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.528481,0.114235,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.530064,0.114949,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.527768,0.113825,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.525164,0.112648,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,1.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.522886,0.111653,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.553116,0.112876,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.556443,0.113929,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.555184,0.113463,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.552378,0.112376,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.549703,0.111404,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.567457,0.116187,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.570622,0.117179,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.568685,0.116598,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.565355,0.115374,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.562304,0.114296,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.573074,0.117519,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.576199,0.118486,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.574009,0.117860,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.570440,0.116579,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.567232,0.115449,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.576083,0.118239,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.579183,0.119189,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.576823,0.118524,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.573165,0.117225,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.569876,0.116070,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.577880,0.118670,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.580955,0.119609,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.578463,0.118924,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.574786,0.117613,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,3.25,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.571447,0.116444,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.504990,0.096185,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.548805,0.110578,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.550099,0.111437,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.547772,0.110611,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.545016,0.109621,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.509023,0.092068,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.563006,0.113724,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.563774,0.114533,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.560859,0.113584,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.557693,0.112484,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.549856,0.097931,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.568594,0.114984,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.569139,0.115773,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.565996,0.114777,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.562654,0.113623,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.549288,0.097414,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.571555,0.115662,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.572021,0.116443,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.568739,0.115406,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.565301,0.114239,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.559440,0.104496,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.573362,0.116074,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.573735,0.116840,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.570385,0.115802,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,5.5,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.566893,0.114610,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.420472,0.076327,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.536189,0.106621,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.539667,0.108221,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.538948,0.108301,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.536408,0.107407,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.440805,0.087791,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.536742,0.100560,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.553446,0.111252,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.552145,0.111257,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.549123,0.110249,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.440783,0.083592,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.541938,0.101632,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.558781,0.112444,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.557231,0.112417,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.554040,0.111367,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.398710,0.073998,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.557720,0.111102,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.561602,0.113093,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.559969,0.113055,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.556663,0.111979,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.399842,0.074252,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.559460,0.111506,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.563316,0.113476,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.561578,0.113429,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,7.75,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.558221,0.112333,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.246565,0.042009,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.490669,0.084959,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.528809,0.105378,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.529215,0.105753,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.527420,0.105212,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.365819,0.069983,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.505432,0.088029,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.542236,0.108338,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.542037,0.108579,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.539748,0.107956,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.369092,0.070677,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.540745,0.099594,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.547500,0.109518,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.547051,0.109696,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.544593,0.109055,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.371550,0.071267,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.543073,0.099993,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.550332,0.110162,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.549742,0.110314,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.547170,0.109642,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.372138,0.071428,12
