lat,lon,hydrogel_thickness_mm_standard,lcow_standard_usd_m3,hydrogel_thickness_mm_simplified,lcow_simplified_usd_m3,lcow_reduction_frac,optimal_thickness_changed
-24.0,144.0,3.25,6.250436508472568,3.25,6.200873786442763,0.007929481719016208,False
-24.0,147.0,3.25,5.478046366688627,3.25,5.434608298168047,0.007929481719016168,False
-24.0,150.0,3.25,4.947418183737579,3.25,4.908187721693303,0.007929481719016229,False
-21.0,-69.0,3.25,10.694094207446467,3.25,10.609295582927084,0.007929481719016128,False
-21.0,-66.0,3.25,7.829675913223937,3.25,7.767590641204207,0.007929481719016116,False
-21.0,-63.0,3.25,5.481335826072822,3.25,5.43787167384419,0.007929481719016114,False
-21.0,-60.0,3.25,5.744549242911606,3.25,5.69899794470595,0.007929481719016107,False
-21.0,-57.0,3.25,5.264655001695493,3.25,5.222909016102622,0.007929481719016087,False
-21.0,-54.0,3.25,4.909855231708579,3.25,4.870922624405731,0.007929481719015946,False
-21.0,-51.0,3.25,4.7956220462902275,3.25,4.757595248942859,0.007929481719016094,False
-21.0,-48.0,3.25,5.219542563934153,3.25,5.178154296591811,0.007929481719016133,False
-21.0,-45.0,3.25,5.0468733447118135,3.25,5.006854254786732,0.007929481719016033,False
-21.0,-42.0,3.25,4.807347556990196,3.25,4.769227782420086,0.007929481719016062,False
-21.0,15.0,3.25,6.483130165838336,3.25,6.431722303706319,0.00792948171901606,False
-21.0,18.0,3.25,8.4634247772979,3.25,8.396314205246048,0.007929481719016212,False
-21.0,21.0,3.25,8.016579463802229,3.25,7.953012143494969,0.007929481719016111,False
-21.0,24.0,3.25,7.060514800648231,3.25,7.004528577609648,0.007929481719016139,False
-21.0,27.0,3.25,6.194463976472006,3.25,6.145345087611467,0.007929481719016163,False
-21.0,30.0,3.25,5.28151708536194,3.25,5.239637392184891,0.007929481719016133,False
-21.0,33.0,3.25,4.487175810186853,3.25,4.451594831629965,0.0079294817190162,False
-21.0,45.0,3.25,4.752178634278009,3.25,4.714496320672001,0.007929481719016267,False
-21.0,48.0,3.25,4.750371756949613,3.25,4.7127037709443504,0.007929481719016074,False
-21.0,117.0,3.25,5.804965585526582,3.25,5.7589352170366315,0.00792948171901609,False
-21.0,120.0,3.25,6.298754617312893,3.25,6.248808757722342,0.007929481719016106,False
-21.0,123.0,3.25,6.568014258478534,3.25,6.515933309485692,0.007929481719016106,False
-21.0,126.0,3.25,6.7073754734703614,3.25,6.654189462270901,0.007929481719016102,False
-21.0,129.0,3.25,6.2206097295507305,3.25,6.171283518419124,0.007929481719016095,False
-21.0,132.0,3.25,6.535438589792311,3.25,6.483615948968801,0.00792948171901607,False
-21.0,135.0,3.25,6.280739388526524,3.25,6.230936380363299,0.007929481719016106,False
-21.0,138.0,3.25,6.257501310292438,3.25,6.207882568045755,0.007929481719016133,False
-21.0,141.0,3.25,5.883745541954928,3.25,5.837090489240654,0.007929481719016116,False
-21.0,144.0,3.25,5.42381339743254,3.25,5.380805368250244,0.007929481719016125,False
-21.0,147.0,3.25,4.779132205913928,3.25,4.741236164454373,0.007929481719016128,False
-21.0,165.0,3.25,4.714814106284522,3.25,4.67742807402018,0.007929481719016028,False
-18.0,-69.0,3.25,10.808957767785634,3.25,10.72324833476436,0.007929481719016127,False
-18.0,-66.0,3.25,7.1245896731669935,3.25,7.068095369598125,0.007929481719016095,False
-18.0,-63.0,3.25,5.056028028823853,3.25,5.015936346998461,0.007929481719016154,False
-18.0,-60.0,3.25,4.870135472368654,3.25,4.831517822171374,0.00792948171901618,False
-18.0,-57.0,3.25,4.926888230568658,3.25,4.887820560412729,0.007929481719015979,False
