discount_rate,device_lifetime_years,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
0.05142857142857143,16.0,21.497021836022054,0.0016638301493752347,10.0,18.680793122427243,-10364.781162409108,inf,inf
0.05714285714285714,16.0,21.497021836022054,0.0016638301493752347,10.0,19.150896351385537,-10300.006414960224,inf,inf
0.06285714285714286,16.0,21.497021836022054,0.0016638301493752347,10.0,19.63010447495087,-10239.01083297396,inf,inf
0.06857142857142856,16.0,21.497021836022054,0.0016638301493752347,10.0,20.118202614756516,-10181.527677550535,inf,inf
0.07428571428571429,16.0,21.497021836022054,0.0016638301493752347,10.0,20.614969955031736,-10127.311496459,inf,inf
0.07999999999999999,16.0,21.497021836022054,0.0016638301493752347,10.0,21.12018073305752,-10076.136262673464,inf,inf
0.08571428571428572,16.0,21.497021836022054,0.0016638301493752347,10.0,21.633605200363842,-10027.793688187174,inf,inf
0.09142857142857141,16.0,21.497021836022054,0.0016638301493752347,10.0,22.155010549299913,-9982.091695528217,inf,inf
0.09714285714285714,16.0,21.497021836022054,0.0016638301493752347,10.0,22.68416180037745,-9938.85303126332,inf,inf
0.10285714285714284,16.0,21.497021836022054,0.0016638301493752347,10.0,23.220822646547287,-9897.91400743147,inf,inf
0.10857142857142857,16.0,21.497021836022054,0.0016638301493752347,10.0,23.76475625131241,-9859.123358321045,inf,inf
0.11428571428571427,16.0,21.497021836022054,0.0016638301493752347,10.0,24.315725998292884,-9822.341201313964,inf,inf
0.12,16.0,21.497021836022054,0.0016638301493752347,10.0,24.873496190534148,-9787.438091686985,inf,inf
0.04,17.0,21.497021836022054,0.0016638301493752347,10.0,17.321795118468156,-10585.799053295637,inf,inf
0.045714285714285714,17.0,21.497021836022054,0.0016638301493752347,10.0,17.776448117081074,-10505.548432005366,inf,inf
0.05142857142857143,17.0,21.497021836022054,0.0016638301493752347,10.0,18.24114708915515,-10430.340564946993,inf,inf
0.05714285714285714,17.0,21.497021836022054,0.0016638301493752347,10.0,18.715664517805102,-10359.795044036173,inf,inf
0.06285714285714286,17.0,21.497021836022054,0.0016638301493752347,10.0,19.199763579456395,-10293.563743543526,inf,inf
0.06857142857142856,17.0,21.497021836022054,0.0016638301493752347,10.0,19.693199445977523,-10231.327829411746,inf,inf
0.07428571428571429,17.0,21.497021836022054,0.0016638301493752347,10.0,20.19572056358614,-10172.795066005203,inf,inf
0.07999999999999999,17.0,21.497021836022054,0.0016638301493752347,10.0,20.707069898892097,-10117.69738887042,inf,inf
0.08571428571428572,17.0,21.497021836022054,0.0016638301493752347,10.0,21.226986143564474,-10065.78871558636,inf,inf
0.09142857142857141,17.0,21.497021836022054,0.0016638301493752347,10.0,21.755204870263626,-10016.842969874822,inf,inf
0.09714285714285714,17.0,21.497021836022054,0.0016638301493752347,10.0,22.29145963363764,-9970.652296873612,inf,inf
0.10285714285714284,17.0,21.497021836022054,0.0016638301493752347,10.0,22.835483011323245,-9927.02544989202,inf,inf
0.10857142857142857,17.0,21.497021836022054,0.0016638301493752347,10.0,23.387007580997448,-9885.7863311074,inf,inf
0.11428571428571427,17.0,21.497021836022054,0.0016638301493752347,10.0,23.94576683057939,-9846.772670556906,inf,inf
0.12,17.0,21.497021836022054,0.0016638301493752347,10.0,24.511495999670704,-9809.834829458547,inf,inf
0.04,19.0,21.497021836022054,0.0016638301493752347,10.0,16.573936605401578,-10734.696712833835,inf,inf
0.045714285714285714,19.0,21.497021836022054,0.0016638301493752347,10.0,17.035660214439503,-10640.099871582372,inf,inf
0.05142857142857143,19.0,21.497021836022054,0.0016638301493752347,10.0,17.508460708657598,-10551.996090243621,inf,inf
0.05714285714285714,19.0,21.497021836022054,0.0016638301493752347,10.0,17.992048139304405,-10469.851541677803,inf,inf
0.06285714285714286,19.0,21.497021836022054,0.0016638301493752347,10.0,18.48612047352822,-10393.18162206221,inf,inf
0.06857142857142856,19.0,21.497021836022054,0.0016638301493752347,10.0,18.990365596318,-10321.546011813523,inf,inf
0.07428571428571429,19.0,21.497021836022054,0.0016638301493752347,10.0,19.504463265236875,-10254.544266871613,inf,inf
0.07999999999999999,19.0,21.497021836022054,0.0016638301493752347,10.0,20.028087000348176,-10191.811880030968,inf,inf
0.08571428571428572,19.0,21.497021836022054,0.0016638301493752347,10.0,20.5609058941657,-10133.016759218575,inf,inf
0.09142857142857141,19.0,21.497021836022054,0.0016638301493752347,10.0,21.102586328935743,-10077.856075927288,inf,inf
0.09714285714285714,19.0,21.497021836022054,0.0016638301493752347,10.0,21.652793591016536,-10026.053442539333,inf,inf
0.10285714285714284,19.0,21.497021836022054,0.0016638301493752347,10.0,22.211193374506642,-9977.356382117301,inf,inf
0.10857142857142857,19.0,21.497021836022054,0.0016638301493752347,10.0,22.777453168545417,-9931.53405848754,inf,inf
